dataset,model,label_fraction,design,method,seed,fdp,power,discoveries,true_discoveries,nonempty,reference_labels,training_labels,n_reference,cal_low,cal_high,test_low,test_high
tolokers,hgb_attributes,0.5,zero_exposure,filtered_low,2,0.0,0.0,0.0,0.0,0.0,3974.0,1176.0,3105.8,631.8,2474.0,474.4,2170.6
tolokers,hgb_attributes,0.5,zero_exposure,filtered_low,3,0.1325,0.009310344827586208,16.0,5.4,0.2,3935.4,1176.0,3064.6,604.0,2460.6,445.2,2200.8
tolokers,hgb_attributes,0.5,zero_exposure,filtered_low,4,0.0,0.0,0.0,0.0,0.0,4018.6,1176.0,3139.8,662.8,2477.0,477.8,2168.2
tolokers,hgb_attributes,0.5,zero_exposure,filtered_low,5,0.0,0.0,0.0,0.0,0.0,3966.4,1176.0,3102.4,640.4,2462.0,483.6,2162.4
tolokers,hgb_attributes,0.5,zero_exposure,filtered_low,6,0.15,0.004506065857885615,10.4,2.6,0.2,4011.8,1176.0,3146.4,654.4,2492.0,489.8,2155.2
tolokers,hgb_attributes,0.5,zero_exposure,filtered_low,7,0.0,0.0,0.0,0.0,0.0,3966.6,1176.0,3104.4,670.4,2434.0,486.6,2158.4
tolokers,hgb_attributes,0.5,zero_exposure,filtered_low,8,0.0,0.0,0.0,0.0,0.0,3954.6,1176.0,3086.2,630.6,2455.6,481.2,2163.8
tolokers,hgb_attributes,0.5,zero_exposure,filtered_low,9,0.0,0.0,0.0,0.0,0.0,3996.2,1176.0,3132.6,651.2,2481.4,471.2,2173.8
tolokers,hgb_attributes,0.5,zero_exposure,full_random,0,0.0,0.0,0.0,0.0,0.0,3972.2,1176.0,3096.8,613.8,2483.0,464.2,2180.8
tolokers,hgb_attributes,0.5,zero_exposure,full_random,1,0.0,0.0,0.0,0.0,0.0,3987.6,1176.0,3108.2,642.2,2466.0,474.8,2171.2
tolokers,hgb_attributes,0.5,zero_exposure,full_random,2,0.0,0.0,0.0,0.0,0.0,3974.0,1176.0,3105.8,631.8,2474.0,474.4,2170.6
tolokers,hgb_attributes,0.5,zero_exposure,full_random,3,0.0,0.0,0.0,0.0,0.0,3935.4,1176.0,3064.6,604.0,2460.6,445.2,2200.8
tolokers,hgb_attributes,0.5,zero_exposure,full_random,4,0.0,0.0,0.0,0.0,0.0,4018.6,1176.0,3139.8,662.8,2477.0,477.8,2168.2
tolokers,hgb_attributes,0.5,zero_exposure,full_random,5,0.0,0.0,0.0,0.0,0.0,3966.4,1176.0,3102.4,640.4,2462.0,483.6,2162.4
tolokers,hgb_attributes,0.5,zero_exposure,full_random,6,0.0,0.0,0.0,0.0,0.0,4011.8,1176.0,3146.4,654.4,2492.0,489.8,2155.2
tolokers,hgb_attributes,0.5,zero_exposure,full_random,7,0.0,0.0,0.0,0.0,0.0,3966.6,1176.0,3104.4,670.4,2434.0,486.6,2158.4
tolokers,hgb_attributes,0.5,zero_exposure,full_random,8,0.0,0.0,0.0,0.0,0.0,3954.6,1176.0,3086.2,630.6,2455.6,481.2,2163.8
tolokers,hgb_attributes,0.5,zero_exposure,full_random,9,0.0,0.0,0.0,0.0,0.0,3996.2,1176.0,3132.6,651.2,2481.4,471.2,2173.8
tolokers,hgb_attributes,0.5,zero_exposure,stratified,0,0.0,0.0,0.0,0.0,0.0,3972.2,1176.0,3096.8,613.8,2483.0,464.2,2180.8
tolokers,hgb_attributes,0.5,zero_exposure,stratified,1,0.0,0.0,0.0,0.0,0.0,3987.6,1176.0,3108.2,642.2,2466.0,474.8,2171.2
tolokers,hgb_attributes,0.5,zero_exposure,stratified,2,0.0,0.0,0.0,0.0,0.0,3974.0,1176.0,3105.8,631.8,2474.0,474.4,2170.6
tolokers,hgb_attributes,0.5,zero_exposure,stratified,3,0.0,0.0,0.0,0.0,0.0,3935.4,1176.0,3064.6,604.0,2460.6,445.2,2200.8
tolokers,hgb_attributes,0.5,zero_exposure,stratified,4,0.0,0.0,0.0,0.0,0.0,4018.6,1176.0,3139.8,662.8,2477.0,477.8,2168.2
tolokers,hgb_attributes,0.5,zero_exposure,stratified,5,0.0,0.0,0.0,0.0,0.0,3966.4,1176.0,3102.4,640.4,2462.0,483.6,2162.4
tolokers,hgb_attributes,0.5,zero_exposure,stratified,6,0.0,0.0,0.0,0.0,0.0,4011.8,1176.0,3146.4,654.4,2492.0,489.8,2155.2
tolokers,hgb_attributes,0.5,zero_exposure,stratified,7,0.0,0.0,0.0,0.0,0.0,3966.6,1176.0,3104.4,670.4,2434.0,486.6,2158.4
tolokers,hgb_attributes,0.5,zero_exposure,stratified,8,0.0,0.0,0.0,0.0,0.0,3954.6,1176.0,3086.2,630.6,2455.6,481.2,2163.8
tolokers,hgb_attributes,0.5,zero_exposure,stratified,9,0.0,0.0,0.0,0.0,0.0,3996.2,1176.0,3132.6,651.2,2481.4,471.2,2173.8
tolokers,hgb_attributes,1.0,exposure_80,filtered_low,0,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,5177.0,1031.0,2111.8,533.2
tolokers,hgb_attributes,1.0,exposure_80,filtered_low,1,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6200.0,5166.0,1034.0,2117.4,528.6
tolokers,hgb_attributes,1.0,exposure_80,filtered_low,2,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6205.0,5173.0,1032.0,2120.0,525.0
tolokers,hgb_attributes,1.0,exposure_80,filtered_low,3,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6196.0,5177.6,1018.4,2112.8,533.2
tolokers,hgb_attributes,1.0,exposure_80,filtered_low,4,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6198.0,5157.6,1040.4,2125.2,520.8
tolokers,hgb_attributes,1.0,exposure_80,filtered_low,5,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6192.0,5165.6,1026.4,2116.0,530.0
tolokers,hgb_attributes,1.0,exposure_80,filtered_low,6,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6206.0,5166.8,1039.2,2124.6,520.4
tolokers,hgb_attributes,1.0,exposure_80,filtered_low,7,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,5180.2,1027.8,2109.2,535.8
tolokers,hgb_attributes,1.0,exposure_80,filtered_low,8,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6200.0,5168.4,1031.6,2113.6,531.4
tolokers,hgb_attributes,1.0,exposure_80,filtered_low,9,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6224.0,5187.2,1036.8,2108.0,537.0
tolokers,hgb_attributes,1.0,exposure_80,full_random,0,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,5177.0,1031.0,2111.8,533.2
tolokers,hgb_attributes,1.0,exposure_80,full_random,1,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6200.0,5166.0,1034.0,2117.4,528.6
tolokers,hgb_attributes,1.0,exposure_80,full_random,2,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6205.0,5173.0,1032.0,2120.0,525.0
tolokers,hgb_attributes,1.0,exposure_80,full_random,3,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6196.0,5177.6,1018.4,2112.8,533.2
tolokers,hgb_attributes,1.0,exposure_80,full_random,4,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6198.0,5157.6,1040.4,2125.2,520.8
tolokers,hgb_attributes,1.0,exposure_80,full_random,5,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6192.0,5165.6,1026.4,2116.0,530.0
tolokers,hgb_attributes,1.0,exposure_80,full_random,6,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6206.0,5166.8,1039.2,2124.6,520.4
tolokers,hgb_attributes,1.0,exposure_80,full_random,7,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,5180.2,1027.8,2109.2,535.8
tolokers,hgb_attributes,1.0,exposure_80,full_random,8,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6200.0,5168.4,1031.6,2113.6,531.4
tolokers,hgb_attributes,1.0,exposure_80,full_random,9,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6224.0,5187.2,1036.8,2108.0,537.0
tolokers,hgb_attributes,1.0,exposure_80,stratified,0,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,5177.0,1031.0,2111.8,533.2
tolokers,hgb_attributes,1.0,exposure_80,stratified,1,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6200.0,5166.0,1034.0,2117.4,528.6
tolokers,hgb_attributes,1.0,exposure_80,stratified,2,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6205.0,5173.0,1032.0,2120.0,525.0
tolokers,hgb_attributes,1.0,exposure_80,stratified,3,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6196.0,5177.6,1018.4,2112.8,533.2
tolokers,hgb_attributes,1.0,exposure_80,stratified,4,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6198.0,5157.6,1040.4,2125.2,520.8
tolokers,hgb_attributes,1.0,exposure_80,stratified,5,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6192.0,5165.6,1026.4,2116.0,530.0
tolokers,hgb_attributes,1.0,exposure_80,stratified,6,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6206.0,5166.8,1039.2,2124.6,520.4
tolokers,hgb_attributes,1.0,exposure_80,stratified,7,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,5180.2,1027.8,2109.2,535.8
tolokers,hgb_attributes,1.0,exposure_80,stratified,8,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6200.0,5168.4,1031.6,2113.6,531.4
tolokers,hgb_attributes,1.0,exposure_80,stratified,9,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6224.0,5187.2,1036.8,2108.0,537.0
tolokers,hgb_attributes,1.0,zero_exposure,filtered_low,0,0.12195121951219512,0.005555555555555555,8.2,3.2,0.2,7937.0,1176.0,6208.0,752.0,5456.0,271.8,2373.2
tolokers,hgb_attributes,1.0,zero_exposure,filtered_low,1,0.15616438356164383,0.005526770293609672,14.6,3.2,0.2,7936.0,1176.0,6200.0,746.8,5453.2,278.0,2368.0
tolokers,hgb_attributes,1.0,zero_exposure,filtered_low,2,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6205.0,731.2,5473.8,276.0,2369.0
tolokers,hgb_attributes,1.0,zero_exposure,filtered_low,3,0.1325,0.009310344827586208,16.0,5.4,0.2,7936.0,1176.0,6196.0,744.0,5452.0,267.2,2378.8
tolokers,hgb_attributes,1.0,zero_exposure,filtered_low,4,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6198.0,756.4,5441.6,278.0,2368.0
tolokers,hgb_attributes,1.0,zero_exposure,filtered_low,5,0.12972972972972974,0.004467353951890034,7.4,2.6,0.2,7936.0,1176.0,6192.0,763.8,5428.2,281.8,2364.2
tolokers,hgb_attributes,1.0,zero_exposure,filtered_low,6,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6206.0,740.4,5465.6,272.6,2372.4
tolokers,hgb_attributes,1.0,zero_exposure,filtered_low,7,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,773.6,5434.4,277.4,2367.6
tolokers,hgb_attributes,1.0,zero_exposure,filtered_low,8,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6200.0,749.0,5451.0,270.4,2374.6
tolokers,hgb_attributes,1.0,zero_exposure,filtered_low,9,0.11320754716981132,0.008056042031523642,10.6,4.6,0.2,7937.0,1176.0,6224.0,737.2,5486.8,271.0,2374.0
tolokers,hgb_attributes,1.0,zero_exposure,full_random,0,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,752.0,5456.0,271.8,2373.2
tolokers,hgb_attributes,1.0,zero_exposure,full_random,1,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6200.0,746.8,5453.2,278.0,2368.0
tolokers,hgb_attributes,1.0,zero_exposure,full_random,2,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6205.0,731.2,5473.8,276.0,2369.0
tolokers,hgb_attributes,1.0,zero_exposure,full_random,3,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6196.0,744.0,5452.0,267.2,2378.8
tolokers,hgb_attributes,1.0,zero_exposure,full_random,4,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6198.0,756.4,5441.6,278.0,2368.0
tolokers,hgb_attributes,1.0,zero_exposure,full_random,5,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6192.0,763.8,5428.2,281.8,2364.2
tolokers,hgb_attributes,1.0,zero_exposure,full_random,6,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6206.0,740.4,5465.6,272.6,2372.4
tolokers,hgb_attributes,1.0,zero_exposure,full_random,7,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,773.6,5434.4,277.4,2367.6
tolokers,hgb_attributes,1.0,zero_exposure,full_random,8,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6200.0,749.0,5451.0,270.4,2374.6
tolokers,hgb_attributes,1.0,zero_exposure,full_random,9,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6224.0,737.2,5486.8,271.0,2374.0
tolokers,hgb_attributes,1.0,zero_exposure,stratified,0,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,752.0,5456.0,271.8,2373.2
tolokers,hgb_attributes,1.0,zero_exposure,stratified,1,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6200.0,746.8,5453.2,278.0,2368.0
tolokers,hgb_attributes,1.0,zero_exposure,stratified,2,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6205.0,731.2,5473.8,276.0,2369.0
tolokers,hgb_attributes,1.0,zero_exposure,stratified,3,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6196.0,744.0,5452.0,267.2,2378.8
tolokers,hgb_attributes,1.0,zero_exposure,stratified,4,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6198.0,756.4,5441.6,278.0,2368.0
tolokers,hgb_attributes,1.0,zero_exposure,stratified,5,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6192.0,763.8,5428.2,281.8,2364.2
tolokers,hgb_attributes,1.0,zero_exposure,stratified,6,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6206.0,740.4,5465.6,272.6,2372.4
tolokers,hgb_attributes,1.0,zero_exposure,stratified,7,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,773.6,5434.4,277.4,2367.6
tolokers,hgb_attributes,1.0,zero_exposure,stratified,8,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6200.0,749.0,5451.0,270.4,2374.6
tolokers,hgb_attributes,1.0,zero_exposure,stratified,9,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6224.0,737.2,5486.8,271.0,2374.0
tolokers,hgb_graph_features,0.25,exposure_80,filtered_low,0,0.0,0.0,0.0,0.0,0.0,1963.0,1176.0,1526.0,1252.2,273.8,2115.6,529.4
tolokers,hgb_graph_features,0.25,exposure_80,filtered_low,1,0.0,0.0,0.0,0.0,0.0,2007.0,1176.0,1557.0,1289.2,267.8,2114.4,531.6
tolokers,hgb_graph_features,0.25,exposure_80,filtered_low,2,0.0,0.0,0.0,0.0,0.0,1986.4,1176.0,1546.0,1266.0,280.0,2112.2,532.8
tolokers,hgb_graph_features,0.25,exposure_80,filtered_low,3,0.0,0.0,0.0,0.0,0.0,1941.8,1176.0,1515.2,1249.6,265.6,2121.6,524.4
tolokers,hgb_graph_features,0.25,exposure_80,filtered_low,4,0.0,0.0,0.0,0.0,0.0,2008.4,1176.0,1567.4,1300.6,266.8,2129.4,516.6
tolokers,hgb_graph_features,0.25,exposure_80,filtered_low,5,0.0,0.0,0.0,0.0,0.0,1981.0,1176.0,1542.2,1265.2,277.0,2125.0,521.0
tolokers,hgb_graph_features,0.25,exposure_80,filtered_low,6,0.0,0.0,0.0,0.0,0.0,1999.6,1176.0,1562.6,1284.4,278.2,2118.8,526.2
tolokers,hgb_graph_features,0.25,exposure_80,filtered_low,7,0.0,0.0,0.0,0.0,0.0,2007.6,1176.0,1563.0,1294.8,268.2,2102.0,543.0
tolokers,hgb_graph_features,0.25,exposure_80,filtered_low,8,0.05600000000000001,0.0062176165803108805,5.0,3.6,0.2,1989.0,1176.0,1550.4,1274.6,275.8,2111.6,533.4
tolokers,hgb_graph_features,0.25,exposure_80,filtered_low,9,0.0,0.0,0.0,0.0,0.0,1986.6,1176.0,1567.0,1289.0,278.0,2100.6,544.4
tolokers,hgb_graph_features,0.25,exposure_80,full_random,0,0.0,0.0,0.0,0.0,0.0,1963.0,1176.0,1526.0,1252.2,273.8,2115.6,529.4
tolokers,hgb_graph_features,0.25,exposure_80,full_random,1,0.0,0.0,0.0,0.0,0.0,2007.0,1176.0,1557.0,1289.2,267.8,2114.4,531.6
tolokers,hgb_graph_features,0.25,exposure_80,full_random,2,0.0,0.0,0.0,0.0,0.0,1986.4,1176.0,1546.0,1266.0,280.0,2112.2,532.8
tolokers,hgb_graph_features,0.25,exposure_80,full_random,3,0.0,0.0,0.0,0.0,0.0,1941.8,1176.0,1515.2,1249.6,265.6,2121.6,524.4
tolokers,hgb_graph_features,0.25,exposure_80,full_random,4,0.0,0.0,0.0,0.0,0.0,2008.4,1176.0,1567.4,1300.6,266.8,2129.4,516.6
tolokers,hgb_graph_features,0.25,exposure_80,full_random,5,0.047058823529411764,0.004467353951890034,3.4,2.6,0.2,1981.0,1176.0,1542.2,1265.2,277.0,2125.0,521.0
tolokers,hgb_graph_features,0.25,exposure_80,full_random,6,0.0,0.0,0.0,0.0,0.0,1999.6,1176.0,1562.6,1284.4,278.2,2118.8,526.2
tolokers,hgb_graph_features,0.25,exposure_80,full_random,7,0.0,0.0,0.0,0.0,0.0,2007.6,1176.0,1563.0,1294.8,268.2,2102.0,543.0
tolokers,hgb_graph_features,0.25,exposure_80,full_random,8,0.05600000000000001,0.0062176165803108805,5.0,3.6,0.2,1989.0,1176.0,1550.4,1274.6,275.8,2111.6,533.4
tolokers,hgb_graph_features,0.25,exposure_80,full_random,9,0.0,0.0,0.0,0.0,0.0,1986.6,1176.0,1567.0,1289.0,278.0,2100.6,544.4
tolokers,hgb_graph_features,0.25,exposure_80,stratified,0,0.0,0.0,0.0,0.0,0.0,1963.0,1176.0,1526.0,1252.2,273.8,2115.6,529.4
tolokers,hgb_graph_features,0.25,exposure_80,stratified,1,0.0,0.0,0.0,0.0,0.0,2007.0,1176.0,1557.0,1289.2,267.8,2114.4,531.6
tolokers,hgb_graph_features,0.25,exposure_80,stratified,2,0.0,0.0,0.0,0.0,0.0,1986.4,1176.0,1546.0,1266.0,280.0,2112.2,532.8
tolokers,hgb_graph_features,0.25,exposure_80,stratified,3,0.0,0.0,0.0,0.0,0.0,1941.8,1176.0,1515.2,1249.6,265.6,2121.6,524.4
tolokers,hgb_graph_features,0.25,exposure_80,stratified,4,0.0,0.0,0.0,0.0,0.0,2008.4,1176.0,1567.4,1300.6,266.8,2129.4,516.6
tolokers,hgb_graph_features,0.25,exposure_80,stratified,5,0.0,0.0,0.0,0.0,0.0,1981.0,1176.0,1542.2,1265.2,277.0,2125.0,521.0
tolokers,hgb_graph_features,0.25,exposure_80,stratified,6,0.0,0.0,0.0,0.0,0.0,1999.6,1176.0,1562.6,1284.4,278.2,2118.8,526.2
tolokers,hgb_graph_features,0.25,exposure_80,stratified,7,0.0,0.0,0.0,0.0,0.0,2007.6,1176.0,1563.0,1294.8,268.2,2102.0,543.0
tolokers,hgb_graph_features,0.25,exposure_80,stratified,8,0.0,0.0,0.0,0.0,0.0,1989.0,1176.0,1550.4,1274.6,275.8,2111.6,533.4
tolokers,hgb_graph_features,0.25,exposure_80,stratified,9,0.0,0.0,0.0,0.0,0.0,1986.6,1176.0,1567.0,1289.0,278.0,2100.6,544.4
tolokers,hgb_graph_features,0.25,zero_exposure,filtered_low,0,0.0,0.0,0.0,0.0,0.0,1963.0,1176.0,1526.0,432.4,1093.6,668.8,1976.2
tolokers,hgb_graph_features,0.25,zero_exposure,filtered_low,1,0.0,0.0,0.0,0.0,0.0,2007.0,1176.0,1557.0,443.4,1113.6,659.4,1986.6
tolokers,hgb_graph_features,0.25,zero_exposure,filtered_low,2,0.0,0.0,0.0,0.0,0.0,1986.4,1176.0,1546.0,422.2,1123.8,666.0,1979.0
tolokers,hgb_graph_features,0.25,zero_exposure,filtered_low,3,0.0,0.0,0.0,0.0,0.0,1941.8,1176.0,1515.2,425.8,1089.4,666.8,1979.2
tolokers,hgb_graph_features,0.25,zero_exposure,filtered_low,4,0.0,0.0,0.0,0.0,0.0,2008.4,1176.0,1567.4,460.6,1106.8,684.0,1962.0
tolokers,hgb_graph_features,0.25,zero_exposure,filtered_low,5,0.0,0.0,0.0,0.0,0.0,1981.0,1176.0,1542.2,434.8,1107.4,668.2,1977.8
tolokers,hgb_graph_features,0.25,zero_exposure,filtered_low,6,0.0,0.0,0.0,0.0,0.0,1999.6,1176.0,1562.6,453.2,1109.4,696.4,1948.6
tolokers,hgb_graph_features,0.25,zero_exposure,filtered_low,7,0.0,0.0,0.0,0.0,0.0,2007.6,1176.0,1563.0,462.4,1100.6,672.0,1973.0
tolokers,hgb_graph_features,0.25,zero_exposure,filtered_low,8,0.0,0.0,0.0,0.0,0.0,1989.0,1176.0,1550.4,441.0,1109.4,681.0,1964.0
tolokers,hgb_graph_features,0.25,zero_exposure,filtered_low,9,0.0,0.0,0.0,0.0,0.0,1986.6,1176.0,1567.0,451.8,1115.2,679.0,1966.0
tolokers,hgb_graph_features,0.25,zero_exposure,full_random,0,0.0,0.0,0.0,0.0,0.0,1963.0,1176.0,1526.0,432.4,1093.6,668.8,1976.2
tolokers,hgb_graph_features,0.25,zero_exposure,full_random,1,0.0,0.0,0.0,0.0,0.0,2007.0,1176.0,1557.0,443.4,1113.6,659.4,1986.6
tolokers,hgb_graph_features,0.25,zero_exposure,full_random,2,0.0,0.0,0.0,0.0,0.0,1986.4,1176.0,1546.0,422.2,1123.8,666.0,1979.0
tolokers,hgb_graph_features,0.25,zero_exposure,full_random,3,0.0,0.0,0.0,0.0,0.0,1941.8,1176.0,1515.2,425.8,1089.4,666.8,1979.2
tolokers,hgb_graph_features,0.25,zero_exposure,full_random,4,0.0,0.0,0.0,0.0,0.0,2008.4,1176.0,1567.4,460.6,1106.8,684.0,1962.0
tolokers,hgb_graph_features,0.25,zero_exposure,full_random,5,0.047058823529411764,0.004467353951890034,3.4,2.6,0.2,1981.0,1176.0,1542.2,434.8,1107.4,668.2,1977.8
tolokers,hgb_graph_features,0.25,zero_exposure,full_random,6,0.0,0.0,0.0,0.0,0.0,1999.6,1176.0,1562.6,453.2,1109.4,696.4,1948.6
tolokers,hgb_graph_features,0.25,zero_exposure,full_random,7,0.0,0.0,0.0,0.0,0.0,2007.6,1176.0,1563.0,462.4,1100.6,672.0,1973.0
tolokers,hgb_graph_features,0.25,zero_exposure,full_random,8,0.05600000000000001,0.0062176165803108805,5.0,3.6,0.2,1989.0,1176.0,1550.4,441.0,1109.4,681.0,1964.0
tolokers,hgb_graph_features,0.25,zero_exposure,full_random,9,0.0,0.0,0.0,0.0,0.0,1986.6,1176.0,1567.0,451.8,1115.2,679.0,1966.0
tolokers,hgb_graph_features,0.25,zero_exposure,stratified,0,0.0,0.0,0.0,0.0,0.0,1963.0,1176.0,1526.0,432.4,1093.6,668.8,1976.2
tolokers,hgb_graph_features,0.25,zero_exposure,stratified,1,0.0,0.0,0.0,0.0,0.0,2007.0,1176.0,1557.0,443.4,1113.6,659.4,1986.6
tolokers,hgb_graph_features,0.25,zero_exposure,stratified,2,0.0,0.0,0.0,0.0,0.0,1986.4,1176.0,1546.0,422.2,1123.8,666.0,1979.0
tolokers,hgb_graph_features,0.25,zero_exposure,stratified,3,0.0,0.0,0.0,0.0,0.0,1941.8,1176.0,1515.2,425.8,1089.4,666.8,1979.2
tolokers,hgb_graph_features,0.25,zero_exposure,stratified,4,0.0,0.0,0.0,0.0,0.0,2008.4,1176.0,1567.4,460.6,1106.8,684.0,1962.0
tolokers,hgb_graph_features,0.25,zero_exposure,stratified,5,0.0,0.0,0.0,0.0,0.0,1981.0,1176.0,1542.2,434.8,1107.4,668.2,1977.8
tolokers,hgb_graph_features,0.25,zero_exposure,stratified,6,0.0,0.0,0.0,0.0,0.0,1999.6,1176.0,1562.6,453.2,1109.4,696.4,1948.6
tolokers,hgb_graph_features,0.25,zero_exposure,stratified,7,0.0,0.0,0.0,0.0,0.0,2007.6,1176.0,1563.0,462.4,1100.6,672.0,1973.0
tolokers,hgb_graph_features,0.25,zero_exposure,stratified,8,0.0,0.0,0.0,0.0,0.0,1989.0,1176.0,1550.4,441.0,1109.4,681.0,1964.0
tolokers,hgb_graph_features,0.25,zero_exposure,stratified,9,0.0,0.0,0.0,0.0,0.0,1986.6,1176.0,1567.0,451.8,1115.2,679.0,1966.0
tolokers,hgb_graph_features,0.5,exposure_80,filtered_low,0,0.11666666666666667,0.0017361111111111112,2.4,1.0,0.2,3972.2,1176.0,3096.8,2558.2,538.6,2111.4,533.6
tolokers,hgb_graph_features,0.5,exposure_80,filtered_low,1,0.0,0.0,0.0,0.0,0.0,3987.6,1176.0,3108.2,2575.8,532.4,2116.0,530.0
tolokers,hgb_graph_features,0.5,exposure_80,filtered_low,2,0.0,0.0,0.0,0.0,0.0,3974.0,1176.0,3105.8,2571.6,534.2,2118.6,526.4
tolokers,hgb_graph_features,0.5,exposure_80,filtered_low,3,0.06666666666666667,0.005517241379310344,4.8,3.2,0.2,3935.4,1176.0,3064.6,2543.6,521.0,2117.4,528.6
tolokers,hgb_graph_features,0.5,exposure_80,filtered_low,4,0.0,0.0,0.0,0.0,0.0,4018.6,1176.0,3139.8,2587.0,552.8,2124.8,521.2
tolokers,hgb_graph_features,0.5,exposure_80,filtered_low,5,0.05,0.004123711340206186,3.2,2.4,0.2,3966.4,1176.0,3102.4,2555.8,546.6,2110.8,535.2
tolokers,hgb_graph_features,0.5,exposure_80,filtered_low,6,0.09,0.0038128249566724433,4.0,2.2,0.2,4011.8,1176.0,3146.4,2592.8,553.6,2126.6,518.4
tolokers,hgb_graph_features,0.5,exposure_80,filtered_low,7,0.0,0.0,0.0,0.0,0.0,3966.6,1176.0,3104.4,2570.0,534.4,2102.6,542.4
tolokers,hgb_graph_features,0.5,exposure_80,filtered_low,8,0.07272727272727272,0.0024179620034542318,2.2,1.4,0.2,3954.6,1176.0,3086.2,2553.0,533.2,2120.2,524.8
tolokers,hgb_graph_features,0.5,exposure_80,filtered_low,9,0.0,0.0,0.0,0.0,0.0,3996.2,1176.0,3132.6,2597.8,534.8,2103.2,541.8
tolokers,hgb_graph_features,0.5,exposure_80,full_random,0,0.09,0.0038194444444444448,4.0,2.2,0.2,3972.2,1176.0,3096.8,2558.2,538.6,2111.4,533.6
tolokers,hgb_graph_features,0.5,exposure_80,full_random,1,0.0,0.0,0.0,0.0,0.0,3987.6,1176.0,3108.2,2575.8,532.4,2116.0,530.0
tolokers,hgb_graph_features,0.5,exposure_80,full_random,2,0.0,0.0,0.0,0.0,0.0,3974.0,1176.0,3105.8,2571.6,534.2,2118.6,526.4
tolokers,hgb_graph_features,0.5,exposure_80,full_random,3,0.02222222222222222,0.002758620689655172,1.8,1.6,0.2,3935.4,1176.0,3064.6,2543.6,521.0,2117.4,528.6
tolokers,hgb_graph_features,0.5,exposure_80,full_random,4,0.0,0.0,0.0,0.0,0.0,4018.6,1176.0,3139.8,2587.0,552.8,2124.8,521.2
