dataset,model,label_fraction,design,method,seed,fdp,power,discoveries,true_discoveries,nonempty,reference_labels,training_labels,n_reference,cal_low,cal_high,test_low,test_high
tfinance,hgb_attributes,1.0,exposure_80,stratified,6,0.03714786849937361,0.6221130221130221,263.0,253.2,1.0,26566.0,3936.0,25345.0,21153.4,4191.6,7074.8,1780.2
tfinance,hgb_attributes,1.0,exposure_80,stratified,7,0.029594055817325115,0.625615763546798,261.8,254.0,1.0,26566.0,3936.0,25346.0,21162.4,4183.6,7072.2,1782.8
tfinance,hgb_attributes,1.0,exposure_80,stratified,8,0.0401511869031244,0.6222772277227723,262.0,251.4,1.0,26566.0,3936.0,25354.0,21149.4,4204.6,7090.4,1764.6
tfinance,hgb_attributes,1.0,exposure_80,stratified,9,0.0313447140588652,0.6392156862745099,269.2,260.8,1.0,26565.0,3936.0,25343.0,21145.2,4197.8,7087.2,1768.8
tfinance,hgb_attributes,1.0,zero_exposure,filtered_low,0,0.06392940342410883,0.6277227722772277,271.2,253.6,1.0,26565.0,3936.0,25354.0,7751.8,17602.2,2580.4,6275.6
tfinance,hgb_attributes,1.0,zero_exposure,filtered_low,1,0.052850897522846704,0.6346534653465347,270.8,256.4,1.0,26566.0,3936.0,25354.0,7820.8,17533.2,2630.8,6224.2
tfinance,hgb_attributes,1.0,zero_exposure,filtered_low,2,0.07419222706229198,0.6357843137254902,280.2,259.4,1.0,26566.0,3936.0,25342.0,7872.2,17469.8,2626.4,6228.6
tfinance,hgb_attributes,1.0,zero_exposure,filtered_low,3,0.05386401181650309,0.6134328358208955,260.8,246.6,1.0,26566.0,3936.0,25359.0,7849.4,17509.6,2634.0,6221.0
tfinance,hgb_attributes,1.0,zero_exposure,filtered_low,4,0.07056056060768663,0.6152709359605911,268.8,249.8,1.0,26566.0,3936.0,25348.0,7753.6,17594.4,2618.0,6237.0
tfinance,hgb_attributes,1.0,zero_exposure,filtered_low,5,0.06852823545449009,0.6464197530864197,281.4,261.8,1.0,26566.0,3936.0,25351.0,7791.2,17559.8,2614.8,6240.2
tfinance,hgb_attributes,1.0,zero_exposure,filtered_low,6,0.08608182490113266,0.6353808353808355,283.2,258.6,1.0,26566.0,3936.0,25345.0,7661.0,17684.0,2584.4,6270.6
tfinance,hgb_attributes,1.0,zero_exposure,filtered_low,7,0.06529620198939341,0.6197044334975369,269.2,251.6,1.0,26566.0,3936.0,25346.0,7747.0,17599.0,2588.6,6266.4
tfinance,hgb_attributes,1.0,zero_exposure,filtered_low,8,0.10056443344863546,0.649009900990099,291.6,262.2,1.0,26566.0,3936.0,25354.0,7712.8,17641.2,2608.0,6247.0
tfinance,hgb_attributes,1.0,zero_exposure,filtered_low,9,0.07687925363597137,0.6495098039215687,287.0,265.0,1.0,26565.0,3936.0,25343.0,7731.8,17611.2,2627.6,6228.4
tfinance,hgb_attributes,1.0,zero_exposure,full_random,0,0.07070303038009744,0.6361386138613861,276.8,257.0,1.0,26565.0,3936.0,25354.0,7751.8,17602.2,2580.4,6275.6
tfinance,hgb_attributes,1.0,zero_exposure,full_random,1,0.0777357453507747,0.654950495049505,287.2,264.6,1.0,26566.0,3936.0,25354.0,7820.8,17533.2,2630.8,6224.2
tfinance,hgb_attributes,1.0,zero_exposure,full_random,2,0.10055112855525931,0.6519607843137255,296.0,266.0,1.0,26566.0,3936.0,25342.0,7872.2,17469.8,2626.4,6228.6
tfinance,hgb_attributes,1.0,zero_exposure,full_random,3,0.09130906853648942,0.6507462686567165,288.0,261.6,1.0,26566.0,3936.0,25359.0,7849.4,17509.6,2634.0,6221.0
tfinance,hgb_attributes,1.0,zero_exposure,full_random,4,0.10168697626847659,0.6467980295566502,292.6,262.6,1.0,26566.0,3936.0,25348.0,7753.6,17594.4,2618.0,6237.0
tfinance,hgb_attributes,1.0,zero_exposure,full_random,5,0.11199348946275993,0.6701234567901235,305.8,271.4,1.0,26566.0,3936.0,25351.0,7791.2,17559.8,2614.8,6240.2
tfinance,hgb_attributes,1.0,zero_exposure,full_random,6,0.08971784472544561,0.6422604422604422,287.2,261.4,1.0,26566.0,3936.0,25345.0,7661.0,17684.0,2584.4,6270.6
tfinance,hgb_attributes,1.0,zero_exposure,full_random,7,0.10253861178786124,0.6546798029556651,296.2,265.8,1.0,26566.0,3936.0,25346.0,7747.0,17599.0,2588.6,6266.4
tfinance,hgb_attributes,1.0,zero_exposure,full_random,8,0.10336177297163034,0.651980198019802,294.0,263.4,1.0,26566.0,3936.0,25354.0,7712.8,17641.2,2608.0,6247.0
tfinance,hgb_attributes,1.0,zero_exposure,full_random,9,0.0964704627791255,0.6617647058823529,298.8,270.0,1.0,26565.0,3936.0,25343.0,7731.8,17611.2,2627.6,6228.4
tfinance,hgb_attributes,1.0,zero_exposure,stratified,0,0.03607847322493461,0.6014851485148515,252.2,243.0,1.0,26565.0,3936.0,25354.0,7751.8,17602.2,2580.4,6275.6
tfinance,hgb_attributes,1.0,zero_exposure,stratified,1,0.03484522938101764,0.6311881188118812,264.2,255.0,1.0,26566.0,3936.0,25354.0,7820.8,17533.2,2630.8,6224.2
tfinance,hgb_attributes,1.0,zero_exposure,stratified,2,0.04793487231188228,0.6308823529411764,270.4,257.4,1.0,26566.0,3936.0,25342.0,7872.2,17469.8,2626.4,6228.6
tfinance,hgb_attributes,1.0,zero_exposure,stratified,3,0.038527539875854486,0.6323383084577114,264.4,254.2,1.0,26566.0,3936.0,25359.0,7849.4,17509.6,2634.0,6221.0
tfinance,hgb_attributes,1.0,zero_exposure,stratified,4,0.053875353839182114,0.6182266009852218,265.4,251.0,1.0,26566.0,3936.0,25348.0,7753.6,17594.4,2618.0,6237.0
tfinance,hgb_attributes,1.0,zero_exposure,stratified,5,0.06086076192320818,0.6602469135802469,284.8,267.4,1.0,26566.0,3936.0,25351.0,7791.2,17559.8,2614.8,6240.2
tfinance,hgb_attributes,1.0,zero_exposure,stratified,6,0.03864148620701637,0.6122850122850123,259.2,249.2,1.0,26566.0,3936.0,25345.0,7661.0,17684.0,2584.4,6270.6
tfinance,hgb_attributes,1.0,zero_exposure,stratified,7,0.039998958349125945,0.632512315270936,267.6,256.8,1.0,26566.0,3936.0,25346.0,7747.0,17599.0,2588.6,6266.4
tfinance,hgb_attributes,1.0,zero_exposure,stratified,8,0.05539000312355158,0.6267326732673267,268.2,253.2,1.0,26566.0,3936.0,25354.0,7712.8,17641.2,2608.0,6247.0
tfinance,hgb_attributes,1.0,zero_exposure,stratified,9,0.04511576233857895,0.6426470588235295,274.6,262.2,1.0,26565.0,3936.0,25343.0,7731.8,17611.2,2627.6,6228.4
tfinance,hgb_graph_features,0.25,exposure_80,filtered_low,0,0.1436529390348643,0.8084158415841584,381.6,326.6,1.0,6601.6,3936.0,6307.8,5265.6,1042.2,7083.0,1773.0
tfinance,hgb_graph_features,0.25,exposure_80,filtered_low,1,0.22182083840379202,0.846039603960396,440.2,341.8,1.0,6644.8,3936.0,6346.2,5291.8,1054.4,7066.2,1788.8
tfinance,hgb_graph_features,0.25,exposure_80,filtered_low,2,0.1463526483294023,0.8058823529411765,385.4,328.8,1.0,6646.0,3936.0,6350.0,5295.8,1054.2,7104.0,1751.0
tfinance,hgb_graph_features,0.25,exposure_80,filtered_low,3,0.18908882414834208,0.8223880597014925,408.0,330.6,1.0,6669.0,3936.0,6367.2,5319.8,1047.4,7077.4,1777.6
tfinance,hgb_graph_features,0.25,exposure_80,filtered_low,4,0.21459814445975162,0.8379310344827585,433.8,340.2,1.0,6626.0,3936.0,6327.8,5267.4,1060.4,7083.6,1771.4
tfinance,hgb_graph_features,0.25,exposure_80,filtered_low,5,0.18031320963069913,0.8330864197530865,412.2,337.4,1.0,6634.6,3936.0,6334.8,5278.4,1056.4,7081.4,1773.6
tfinance,hgb_graph_features,0.25,exposure_80,filtered_low,6,0.15830913249391285,0.8117936117936118,393.4,330.4,1.0,6619.6,3936.0,6311.8,5272.0,1039.8,7101.2,1753.8
tfinance,hgb_graph_features,0.25,exposure_80,filtered_low,7,0.17130880355624914,0.8201970443349754,404.0,333.0,1.0,6680.4,3936.0,6370.8,5329.2,1041.6,7076.6,1778.4
tfinance,hgb_graph_features,0.25,exposure_80,filtered_low,8,0.2047821842971341,0.8495049504950496,432.0,343.2,1.0,6662.2,3936.0,6364.4,5305.0,1059.4,7073.8,1781.2
tfinance,hgb_graph_features,0.25,exposure_80,filtered_low,9,0.18805944875398958,0.8387254901960783,423.0,342.2,1.0,6662.8,3936.0,6351.4,5304.8,1046.6,7068.4,1787.6
tfinance,hgb_graph_features,0.25,exposure_80,full_random,0,0.09296143350120785,0.7905940594059406,352.6,319.4,1.0,6601.6,3936.0,6307.8,5265.6,1042.2,7083.0,1773.0
tfinance,hgb_graph_features,0.25,exposure_80,full_random,1,0.07911360345046532,0.7891089108910891,346.4,318.8,1.0,6644.8,3936.0,6346.2,5291.8,1054.4,7066.2,1788.8
tfinance,hgb_graph_features,0.25,exposure_80,full_random,2,0.10096029344153823,0.782843137254902,355.4,319.4,1.0,6646.0,3936.0,6350.0,5295.8,1054.2,7104.0,1751.0
tfinance,hgb_graph_features,0.25,exposure_80,full_random,3,0.09818460761558026,0.7805970149253731,348.2,313.8,1.0,6669.0,3936.0,6367.2,5319.8,1047.4,7077.4,1777.6
tfinance,hgb_graph_features,0.25,exposure_80,full_random,4,0.1120214962156042,0.787192118226601,360.4,319.6,1.0,6626.0,3936.0,6327.8,5267.4,1060.4,7083.6,1771.4
tfinance,hgb_graph_features,0.25,exposure_80,full_random,5,0.09667686580053078,0.7995061728395061,358.6,323.8,1.0,6634.6,3936.0,6334.8,5278.4,1056.4,7081.4,1773.6
tfinance,hgb_graph_features,0.25,exposure_80,full_random,6,0.08466255095241511,0.769041769041769,342.2,313.0,1.0,6619.6,3936.0,6311.8,5272.0,1039.8,7101.2,1753.8
tfinance,hgb_graph_features,0.25,exposure_80,full_random,7,0.09075516412908963,0.7827586206896552,349.8,317.8,1.0,6680.4,3936.0,6370.8,5329.2,1041.6,7076.6,1778.4
tfinance,hgb_graph_features,0.25,exposure_80,full_random,8,0.08572889569548206,0.8,353.8,323.2,1.0,6662.2,3936.0,6364.4,5305.0,1059.4,7073.8,1781.2
tfinance,hgb_graph_features,0.25,exposure_80,full_random,9,0.0810104705138886,0.7882352941176471,350.8,321.6,1.0,6662.8,3936.0,6351.4,5304.8,1046.6,7068.4,1787.6
tfinance,hgb_graph_features,0.25,exposure_80,stratified,0,0.040474380472987695,0.7386138613861386,311.2,298.4,1.0,6601.6,3936.0,6307.8,5265.6,1042.2,7083.0,1773.0
tfinance,hgb_graph_features,0.25,exposure_80,stratified,1,0.029229616247925562,0.7202970297029703,300.0,291.0,1.0,6644.8,3936.0,6346.2,5291.8,1054.4,7066.2,1788.8
tfinance,hgb_graph_features,0.25,exposure_80,stratified,2,0.044032103572500716,0.7480392156862745,319.4,305.2,1.0,6646.0,3936.0,6350.0,5295.8,1054.2,7104.0,1751.0
tfinance,hgb_graph_features,0.25,exposure_80,stratified,3,0.039804606543517515,0.7238805970149254,303.2,291.0,1.0,6669.0,3936.0,6367.2,5319.8,1047.4,7077.4,1777.6
tfinance,hgb_graph_features,0.25,exposure_80,stratified,4,0.04814572751365702,0.7266009852216749,310.0,295.0,1.0,6626.0,3936.0,6327.8,5267.4,1060.4,7083.6,1771.4
tfinance,hgb_graph_features,0.25,exposure_80,stratified,5,0.034280674355349705,0.7496296296296296,314.4,303.6,1.0,6634.6,3936.0,6334.8,5278.4,1056.4,7081.4,1773.6
tfinance,hgb_graph_features,0.25,exposure_80,stratified,6,0.038104759322199915,0.7223587223587223,305.8,294.0,1.0,6619.6,3936.0,6311.8,5272.0,1039.8,7101.2,1753.8
tfinance,hgb_graph_features,0.25,exposure_80,stratified,7,0.03640923067654693,0.7270935960591133,306.6,295.2,1.0,6680.4,3936.0,6370.8,5329.2,1041.6,7076.6,1778.4
tfinance,hgb_graph_features,0.25,exposure_80,stratified,8,0.03697890458403422,0.7321782178217822,307.4,295.8,1.0,6662.2,3936.0,6364.4,5305.0,1059.4,7073.8,1781.2
tfinance,hgb_graph_features,0.25,exposure_80,stratified,9,0.03564486181916102,0.7191176470588235,304.4,293.4,1.0,6662.8,3936.0,6351.4,5304.8,1046.6,7068.4,1787.6
tfinance,hgb_graph_features,0.25,zero_exposure,filtered_low,0,0.10114464726482822,0.7900990099009901,355.4,319.2,1.0,6601.6,3936.0,6307.8,2929.8,3378.0,3946.0,4910.0
tfinance,hgb_graph_features,0.25,zero_exposure,filtered_low,1,0.14602075824592292,0.8222772277227722,391.0,332.2,1.0,6644.8,3936.0,6346.2,2900.4,3445.8,3897.4,4957.6
tfinance,hgb_graph_features,0.25,zero_exposure,filtered_low,2,0.09113969079798809,0.7725490196078432,347.0,315.2,1.0,6646.0,3936.0,6350.0,2981.0,3369.0,4030.0,4825.0
tfinance,hgb_graph_features,0.25,zero_exposure,filtered_low,3,0.14279583036495577,0.8079601990049751,379.4,324.8,1.0,6669.0,3936.0,6367.2,2914.6,3452.6,3883.4,4971.6
tfinance,hgb_graph_features,0.25,zero_exposure,filtered_low,4,0.14938225482643405,0.8152709359605911,389.8,331.0,1.0,6626.0,3936.0,6327.8,2896.4,3431.4,3929.0,4926.0
tfinance,hgb_graph_features,0.25,zero_exposure,filtered_low,5,0.12055856305551711,0.8138271604938272,375.6,329.6,1.0,6634.6,3936.0,6334.8,2908.8,3426.0,3937.4,4917.6
tfinance,hgb_graph_features,0.25,zero_exposure,filtered_low,6,0.09708724414874668,0.7818181818181819,353.0,318.2,1.0,6619.6,3936.0,6311.8,2754.0,3557.8,3719.2,5135.8
tfinance,hgb_graph_features,0.25,zero_exposure,filtered_low,7,0.08175634452947264,0.7704433497536946,341.0,312.8,1.0,6680.4,3936.0,6370.8,2873.6,3497.2,3840.4,5014.6
tfinance,hgb_graph_features,0.25,zero_exposure,filtered_low,8,0.1466329141409804,0.8301980198019802,394.8,335.4,1.0,6662.2,3936.0,6364.4,2895.6,3468.8,3887.2,4967.8
tfinance,hgb_graph_features,0.25,zero_exposure,filtered_low,9,0.15001412152761168,0.8220588235294117,396.0,335.4,1.0,6662.8,3936.0,6351.4,2980.4,3371.0,3990.2,4865.8
tfinance,hgb_graph_features,0.25,zero_exposure,full_random,0,0.09296143350120785,0.7905940594059406,352.6,319.4,1.0,6601.6,3936.0,6307.8,2929.8,3378.0,3946.0,4910.0
tfinance,hgb_graph_features,0.25,zero_exposure,full_random,1,0.07911360345046532,0.7891089108910891,346.4,318.8,1.0,6644.8,3936.0,6346.2,2900.4,3445.8,3897.4,4957.6
tfinance,hgb_graph_features,0.25,zero_exposure,full_random,2,0.10096029344153823,0.782843137254902,355.4,319.4,1.0,6646.0,3936.0,6350.0,2981.0,3369.0,4030.0,4825.0
tfinance,hgb_graph_features,0.25,zero_exposure,full_random,3,0.09818460761558026,0.7805970149253731,348.2,313.8,1.0,6669.0,3936.0,6367.2,2914.6,3452.6,3883.4,4971.6
tfinance,hgb_graph_features,0.25,zero_exposure,full_random,4,0.1120214962156042,0.787192118226601,360.4,319.6,1.0,6626.0,3936.0,6327.8,2896.4,3431.4,3929.0,4926.0
tfinance,hgb_graph_features,0.25,zero_exposure,full_random,5,0.09667686580053078,0.7995061728395061,358.6,323.8,1.0,6634.6,3936.0,6334.8,2908.8,3426.0,3937.4,4917.6
tfinance,hgb_graph_features,0.25,zero_exposure,full_random,6,0.08466255095241511,0.769041769041769,342.2,313.0,1.0,6619.6,3936.0,6311.8,2754.0,3557.8,3719.2,5135.8
tfinance,hgb_graph_features,0.25,zero_exposure,full_random,7,0.09075516412908963,0.7827586206896552,349.8,317.8,1.0,6680.4,3936.0,6370.8,2873.6,3497.2,3840.4,5014.6
tfinance,hgb_graph_features,0.25,zero_exposure,full_random,8,0.08572889569548206,0.8,353.8,323.2,1.0,6662.2,3936.0,6364.4,2895.6,3468.8,3887.2,4967.8
tfinance,hgb_graph_features,0.25,zero_exposure,full_random,9,0.0810104705138886,0.7882352941176471,350.8,321.6,1.0,6662.8,3936.0,6351.4,2980.4,3371.0,3990.2,4865.8
tfinance,hgb_graph_features,0.25,zero_exposure,stratified,0,0.043302934000125415,0.7504950495049505,317.2,303.2,1.0,6601.6,3936.0,6307.8,2929.8,3378.0,3946.0,4910.0
tfinance,hgb_graph_features,0.25,zero_exposure,stratified,1,0.0348710693945267,0.7396039603960396,309.8,298.8,1.0,6644.8,3936.0,6346.2,2900.4,3445.8,3897.4,4957.6
tfinance,hgb_graph_features,0.25,zero_exposure,stratified,2,0.047775356648736195,0.7583333333333333,325.0,309.4,1.0,6646.0,3936.0,6350.0,2981.0,3369.0,4030.0,4825.0
tfinance,hgb_graph_features,0.25,zero_exposure,stratified,3,0.043506207081952325,0.7353233830845771,309.2,295.6,1.0,6669.0,3936.0,6367.2,2914.6,3452.6,3883.4,4971.6
tfinance,hgb_graph_features,0.25,zero_exposure,stratified,4,0.056983846824102416,0.7403940886699507,318.8,300.6,1.0,6626.0,3936.0,6327.8,2896.4,3431.4,3929.0,4926.0
tfinance,hgb_graph_features,0.25,zero_exposure,stratified,5,0.03836197051582556,0.7540740740740741,317.6,305.4,1.0,6634.6,3936.0,6334.8,2908.8,3426.0,3937.4,4917.6
tfinance,hgb_graph_features,0.25,zero_exposure,stratified,6,0.04682134116366008,0.7326781326781326,313.0,298.2,1.0,6619.6,3936.0,6311.8,2754.0,3557.8,3719.2,5135.8
tfinance,hgb_graph_features,0.25,zero_exposure,stratified,7,0.04002413528038949,0.7399014778325124,313.2,300.4,1.0,6680.4,3936.0,6370.8,2873.6,3497.2,3840.4,5014.6
tfinance,hgb_graph_features,0.25,zero_exposure,stratified,8,0.04418036468283868,0.7524752475247525,318.4,304.0,1.0,6662.2,3936.0,6364.4,2895.6,3468.8,3887.2,4967.8
tfinance,hgb_graph_features,0.25,zero_exposure,stratified,9,0.03828282318063932,0.7318627450980392,310.6,298.6,1.0,6662.8,3936.0,6351.4,2980.4,3371.0,3990.2,4865.8
tfinance,hgb_graph_features,0.5,exposure_80,filtered_low,0,0.1679289793063033,0.8193069306930691,398.4,331.0,1.0,13215.8,3936.0,12618.4,10530.2,2088.2,7077.0,1779.0
tfinance,hgb_graph_features,0.5,exposure_80,filtered_low,1,0.23229945830582444,0.8450495049504949,444.8,341.4,1.0,13320.2,3936.0,12727.0,10613.0,2114.0,7070.0,1785.0
tfinance,hgb_graph_features,0.5,exposure_80,filtered_low,2,0.15208711661568414,0.8049019607843138,387.6,328.4,1.0,13283.2,3936.0,12687.8,10566.4,2121.4,7105.6,1749.4
tfinance,hgb_graph_features,0.5,exposure_80,filtered_low,3,0.19937380414329003,0.82636815920398,415.2,332.2,1.0,13303.6,3936.0,12699.4,10589.8,2109.6,7080.6,1774.4
tfinance,hgb_graph_features,0.5,exposure_80,filtered_low,4,0.2195678687842743,0.8394088669950739,437.4,340.8,1.0,13291.2,3936.0,12677.6,10578.4,2099.2,7092.0,1763.0
tfinance,hgb_graph_features,0.5,exposure_80,filtered_low,5,0.18366601481743422,0.8335802469135803,414.0,337.6,1.0,13256.4,3936.0,12651.0,10550.8,2100.2,7085.2,1769.8
tfinance,hgb_graph_features,0.5,exposure_80,filtered_low,6,0.1652889008380661,0.8137592137592138,397.4,331.2,1.0,13258.2,3936.0,12648.6,10566.2,2082.4,7089.2,1765.8
tfinance,hgb_graph_features,0.5,exposure_80,filtered_low,7,0.19420825239687858,0.8270935960591134,417.0,335.8,1.0,13305.6,3936.0,12696.8,10596.6,2100.2,7079.0,1776.0
tfinance,hgb_graph_features,0.5,exposure_80,filtered_low,8,0.21597775226394056,0.8534653465346536,439.8,344.8,1.0,13275.8,3936.0,12670.2,10570.2,2100.0,7084.8,1770.2
tfinance,hgb_graph_features,0.5,exposure_80,filtered_low,9,0.18587142453359484,0.8392156862745098,421.2,342.4,1.0,13320.4,3936.0,12700.6,10584.6,2116.0,7094.2,1761.8
tfinance,hgb_graph_features,0.5,exposure_80,full_random,0,0.08760428671753033,0.7876237623762377,349.0,318.2,1.0,13215.8,3936.0,12618.4,10530.2,2088.2,7077.0,1779.0
tfinance,hgb_graph_features,0.5,exposure_80,full_random,1,0.0871020786588487,0.7950495049504951,352.2,321.2,1.0,13320.2,3936.0,12727.0,10613.0,2114.0,7070.0,1785.0
tfinance,hgb_graph_features,0.5,exposure_80,full_random,2,0.09739062296688135,0.778921568627451,352.2,317.8,1.0,13283.2,3936.0,12687.8,10566.4,2121.4,7105.6,1749.4
tfinance,hgb_graph_features,0.5,exposure_80,full_random,3,0.09122653465538832,0.7781094527363184,344.6,312.8,1.0,13303.6,3936.0,12699.4,10589.8,2109.6,7080.6,1774.4
tfinance,hgb_graph_features,0.5,exposure_80,full_random,4,0.1119704284347314,0.7876847290640394,360.6,319.8,1.0,13291.2,3936.0,12677.6,10578.4,2099.2,7092.0,1763.0
tfinance,hgb_graph_features,0.5,exposure_80,full_random,5,0.10131530245665725,0.8044444444444444,362.6,325.8,1.0,13256.4,3936.0,12651.0,10550.8,2100.2,7085.2,1769.8
tfinance,hgb_graph_features,0.5,exposure_80,full_random,6,0.08824993899161472,0.7705159705159705,344.2,313.6,1.0,13258.2,3936.0,12648.6,10566.2,2082.4,7089.2,1765.8
tfinance,hgb_graph_features,0.5,exposure_80,full_random,7,0.08804646553661577,0.7793103448275862,347.0,316.4,1.0,13305.6,3936.0,12696.8,10596.6,2100.2,7079.0,1776.0
tfinance,hgb_graph_features,0.5,exposure_80,full_random,8,0.09778232041999639,0.805940594059406,361.0,325.6,1.0,13275.8,3936.0,12670.2,10570.2,2100.0,7084.8,1770.2
tfinance,hgb_graph_features,0.5,exposure_80,full_random,9,0.09964957179549198,0.8019607843137255,363.8,327.2,1.0,13320.4,3936.0,12700.6,10584.6,2116.0,7094.2,1761.8
tfinance,hgb_graph_features,0.5,exposure_80,stratified,0,0.03134444566310557,0.7316831683168317,305.2,295.6,1.0,13215.8,3936.0,12618.4,10530.2,2088.2,7077.0,1779.0
tfinance,hgb_graph_features,0.5,exposure_80,stratified,1,0.03529982208722772,0.7386138613861386,309.4,298.4,1.0,13320.2,3936.0,12727.0,10613.0,2114.0,7070.0,1785.0
tfinance,hgb_graph_features,0.5,exposure_80,stratified,2,0.042069870493401836,0.7519607843137255,320.4,306.8,1.0,13283.2,3936.0,12687.8,10566.4,2121.4,7105.6,1749.4
tfinance,hgb_graph_features,0.5,exposure_80,stratified,3,0.04080490635291598,0.7303482587064677,306.2,293.6,1.0,13303.6,3936.0,12699.4,10589.8,2109.6,7080.6,1774.4
tfinance,hgb_graph_features,0.5,exposure_80,stratified,4,0.04406999133513193,0.7270935960591134,308.8,295.2,1.0,13291.2,3936.0,12677.6,10578.4,2099.2,7092.0,1763.0
tfinance,hgb_graph_features,0.5,exposure_80,stratified,5,0.039501425325809005,0.7565432098765432,319.0,306.4,1.0,13256.4,3936.0,12651.0,10550.8,2100.2,7085.2,1769.8
tfinance,hgb_graph_features,0.5,exposure_80,stratified,6,0.037692666728208805,0.7297297297297297,308.8,297.0,1.0,13258.2,3936.0,12648.6,10566.2,2082.4,7089.2,1765.8
tfinance,hgb_graph_features,0.5,exposure_80,stratified,7,0.035080786970444346,0.7413793103448276,312.0,301.0,1.0,13305.6,3936.0,12696.8,10596.6,2100.2,7079.0,1776.0
tfinance,hgb_graph_features,0.5,exposure_80,stratified,8,0.03672982685859444,0.7391089108910891,310.2,298.6,1.0,13275.8,3936.0,12670.2,10570.2,2100.0,7084.8,1770.2
tfinance,hgb_graph_features,0.5,exposure_80,stratified,9,0.036170821361865196,0.7230392156862745,306.2,295.0,1.0,13320.4,3936.0,12700.6,10584.6,2116.0,7094.2,1761.8
tfinance,hgb_graph_features,0.5,zero_exposure,filtered_low,0,0.1091986659717199,0.7905940594059406,359.4,319.4,1.0,13215.8,3936.0,12618.4,4928.4,7690.0,3328.4,5527.6
tfinance,hgb_graph_features,0.5,zero_exposure,filtered_low,1,0.14708606234730723,0.8242574257425742,391.8,333.0,1.0,13320.2,3936.0,12727.0,4973.6,7753.4,3339.2,5515.8
tfinance,hgb_graph_features,0.5,zero_exposure,filtered_low,2,0.08433613435365292,0.7720588235294118,344.0,315.0,1.0,13283.2,3936.0,12687.8,4997.4,7690.4,3364.2,5490.8
tfinance,hgb_graph_features,0.5,zero_exposure,filtered_low,3,0.14640682852918413,0.8079601990049751,381.2,324.8,1.0,13303.6,3936.0,12699.4,4907.8,7791.6,3263.2,5591.8
tfinance,hgb_graph_features,0.5,zero_exposure,filtered_low,4,0.13048752955157433,0.8054187192118226,377.6,327.0,1.0,13291.2,3936.0,12677.6,4873.4,7804.2,3291.6,5563.4
tfinance,hgb_graph_features,0.5,zero_exposure,filtered_low,5,0.11488927703919646,0.8093827160493827,370.8,327.8,1.0,13256.4,3936.0,12651.0,4966.2,7684.8,3338.0,5517.0
tfinance,hgb_graph_features,0.5,zero_exposure,filtered_low,6,0.10314336925061895,0.7832923832923833,356.0,318.8,1.0,13258.2,3936.0,12648.6,4734.0,7914.6,3182.2,5672.8
tfinance,hgb_graph_features,0.5,zero_exposure,filtered_low,7,0.08021012715533085,0.7704433497536946,340.2,312.8,1.0,13305.6,3936.0,12696.8,4810.6,7886.2,3232.6,5622.4
tfinance,hgb_graph_features,0.5,zero_exposure,filtered_low,8,0.15316738319174014,0.8400990099009901,401.0,339.4,1.0,13275.8,3936.0,12670.2,4825.8,7844.4,3277.6,5577.4
tfinance,hgb_graph_features,0.5,zero_exposure,filtered_low,9,0.14869877971638262,0.8215686274509804,394.4,335.2,1.0,13320.4,3936.0,12700.6,4944.0,7756.6,3336.6,5519.4
tfinance,hgb_graph_features,0.5,zero_exposure,full_random,0,0.08760428671753033,0.7876237623762377,349.0,318.2,1.0,13215.8,3936.0,12618.4,4928.4,7690.0,3328.4,5527.6
tfinance,hgb_graph_features,0.5,zero_exposure,full_random,1,0.0871020786588487,0.7950495049504951,352.2,321.2,1.0,13320.2,3936.0,12727.0,4973.6,7753.4,3339.2,5515.8
tfinance,hgb_graph_features,0.5,zero_exposure,full_random,2,0.09739062296688135,0.778921568627451,352.2,317.8,1.0,13283.2,3936.0,12687.8,4997.4,7690.4,3364.2,5490.8
tfinance,hgb_graph_features,0.5,zero_exposure,full_random,3,0.09122653465538832,0.7781094527363184,344.6,312.8,1.0,13303.6,3936.0,12699.4,4907.8,7791.6,3263.2,5591.8
tfinance,hgb_graph_features,0.5,zero_exposure,full_random,4,0.1119704284347314,0.7876847290640394,360.6,319.8,1.0,13291.2,3936.0,12677.6,4873.4,7804.2,3291.6,5563.4
tfinance,hgb_graph_features,0.5,zero_exposure,full_random,5,0.10131530245665725,0.8044444444444444,362.6,325.8,1.0,13256.4,3936.0,12651.0,4966.2,7684.8,3338.0,5517.0
tfinance,hgb_graph_features,0.5,zero_exposure,full_random,6,0.08824993899161472,0.7705159705159705,344.2,313.6,1.0,13258.2,3936.0,12648.6,4734.0,7914.6,3182.2,5672.8
tfinance,hgb_graph_features,0.5,zero_exposure,full_random,7,0.08804646553661577,0.7793103448275862,347.0,316.4,1.0,13305.6,3936.0,12696.8,4810.6,7886.2,3232.6,5622.4
tfinance,hgb_graph_features,0.5,zero_exposure,full_random,8,0.09778232041999639,0.805940594059406,361.0,325.6,1.0,13275.8,3936.0,12670.2,4825.8,7844.4,3277.6,5577.4
tfinance,hgb_graph_features,0.5,zero_exposure,full_random,9,0.09964957179549198,0.8019607843137255,363.8,327.2,1.0,13320.4,3936.0,12700.6,4944.0,7756.6,3336.6,5519.4
tfinance,hgb_graph_features,0.5,zero_exposure,stratified,0,0.03599704942635111,0.7524752475247525,315.4,304.0,1.0,13215.8,3936.0,12618.4,4928.4,7690.0,3328.4,5527.6
