dataset,model,label_fraction,design,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,true_discoveries_mean,true_discoveries_std,nonempty_mean,nonempty_std,reference_labels_mean,reference_labels_std,training_labels_mean,training_labels_std,n_reference_mean,n_reference_std,cal_low_mean,cal_low_std,cal_high_mean,cal_high_std,test_low_mean,test_low_std,test_high_mean,test_high_std
weibo_gadbench,hgb_graph_features,0.25,exposure_80,filtered_low,0.25844581910126924,0.023788529075201202,0.9687457432299376,0.008891566330858441,256.96,8.63162145189934,189.86,1.1077504733066528,1.0,0.0,1415.42,19.55015203123613,840.0,0.0,1267.9,18.74347293800643,1132.84,15.029689137023274,135.06,5.338372619274739,1511.58,5.418035724421821,379.62,5.396665637224517
weibo_gadbench,hgb_graph_features,0.25,exposure_80,full_random,0.09430874549709559,0.01143381243564889,0.8453745711245249,0.02767158564819551,183.54000000000002,7.37928030215534,165.7,5.894818817308039,1.0,0.0,1415.42,19.55015203123613,840.0,0.0,1267.9,18.74347293800643,1132.84,15.029689137023274,135.06,5.338372619274739,1511.58,5.418035724421821,379.62,5.396665637224517
weibo_gadbench,hgb_graph_features,0.25,exposure_80,stratified,0.022936513433518484,0.007763682639712909,0.4736085112477362,0.1461949534839106,95.96,29.58465067489483,92.78,28.637574385179107,0.78,0.2201009869229224,1415.42,19.55015203123613,840.0,0.0,1267.9,18.74347293800643,1132.84,15.029689137023274,135.06,5.338372619274739,1511.58,5.418035724421821,379.62,5.396665637224517
weibo_gadbench,hgb_graph_features,0.25,zero_exposure,filtered_low,0.2532202515765887,0.025901828621813703,0.9663002579183255,0.010407584585559057,254.6,9.7606921430353,189.38,1.4312387796746016,1.0,0.0,1415.42,19.55015203123613,840.0,0.0,1267.9,18.74347293800643,1049.1799999999998,30.107872724588148,218.71999999999997,26.62366532909313,1404.6,36.48622266615772,486.6,36.43075623700391
weibo_gadbench,hgb_graph_features,0.25,zero_exposure,full_random,0.09430874549709559,0.01143381243564889,0.8453745711245249,0.02767158564819551,183.54000000000002,7.37928030215534,165.7,5.894818817308039,1.0,0.0,1415.42,19.55015203123613,840.0,0.0,1267.9,18.74347293800643,1049.1799999999998,30.107872724588148,218.71999999999997,26.62366532909313,1404.6,36.48622266615772,486.6,36.43075623700391
weibo_gadbench,hgb_graph_features,0.25,zero_exposure,stratified,0.030100066268215413,0.008294845378084004,0.5707523669989114,0.11416587265529725,116.16000000000001,23.497290623956342,111.85999999999999,22.41706691092501,0.8800000000000001,0.16865480854231357,1415.42,19.55015203123613,840.0,0.0,1267.9,18.74347293800643,1049.1799999999998,30.107872724588148,218.71999999999997,26.62366532909313,1404.6,36.48622266615772,486.6,36.43075623700391
weibo_gadbench,hgb_graph_features,0.5,exposure_80,filtered_low,0.2900996301505679,0.018874916396885058,0.9740403516694289,0.007201226951025455,269.5,7.567914728201773,190.9,1.0718623460542336,1.0,0.0,2840.2,27.078486745836663,840.0,0.0,2544.82,26.276047394284227,2266.8,24.919247357994095,278.02,7.422159015033584,1511.3400000000001,6.2311404342311745,379.86,6.261025830041309
weibo_gadbench,hgb_graph_features,0.5,exposure_80,full_random,0.09043367390068541,0.009579636936061233,0.8459863680876929,0.021468314253693135,182.6,4.642796092394702,165.8,4.001110956832979,1.0,0.0,2840.2,27.078486745836663,840.0,0.0,2544.82,26.276047394284227,2266.8,24.919247357994095,278.02,7.422159015033584,1511.3400000000001,6.2311404342311745,379.86,6.261025830041309
weibo_gadbench,hgb_graph_features,0.5,exposure_80,stratified,0.020353467199083694,0.005465739951988752,0.5228042398870293,0.11045524982924303,104.92,21.99862621973371,102.4,21.435795607659013,0.9400000000000001,0.1349897115421106,2840.2,27.078486745836663,840.0,0.0,2544.82,26.276047394284227,2266.8,24.919247357994095,278.02,7.422159015033584,1511.3400000000001,6.2311404342311745,379.86,6.261025830041309
weibo_gadbench,hgb_graph_features,0.5,zero_exposure,filtered_low,0.2802097582043689,0.02336582883584143,0.972312218846598,0.008400455634457411,265.46,9.407821804812789,190.56,1.1500724614852122,1.0,0.0,2840.2,27.078486745836663,840.0,0.0,2544.82,26.276047394284227,1943.3799999999999,56.14999356881332,601.4399999999999,50.661736602247984,1301.4,34.56690774586459,589.8,34.51994592502521
