dataset,model,label_fraction,design,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,true_discoveries_mean,true_discoveries_std,nonempty_mean,nonempty_std,reference_labels_mean,reference_labels_std,training_labels_mean,training_labels_std,n_reference_mean,n_reference_std,cal_low_mean,cal_low_std,cal_high_mean,cal_high_std,test_low_mean,test_low_std,test_high_mean,test_high_std
tolokers,hgb_graph_features,0.5,exposure_80,filtered_low,0.0396060606060606,0.04504122973774288,0.0017607850790754317,0.0021039529699662636,1.6600000000000001,1.895139983102978,1.02,1.220018214800273,0.1,0.10540925533894599,3978.34,25.581078076491508,1176.0,0.0,3108.7200000000003,24.987143360803294,2570.56,18.078790520017275,538.1600000000001,10.096776163156667,2115.16,8.169754518275965,530.24,8.07178900726336
tolokers,hgb_graph_features,0.5,exposure_80,full_random,0.023494949494949492,0.034741836516956934,0.0013119738477760036,0.0017586903482295787,1.1199999999999999,1.5554920621962545,0.76,1.0189319026422827,0.08,0.10327955589886445,3978.34,25.581078076491508,1176.0,0.0,3108.7200000000003,24.987143360803294,2570.56,18.078790520017275,538.1600000000001,10.096776163156667,2115.16,8.169754518275965,530.24,8.07178900726336
tolokers,hgb_graph_features,0.5,exposure_80,stratified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3978.34,25.581078076491508,1176.0,0.0,3108.7200000000003,24.987143360803294,2570.56,18.078790520017275,538.1600000000001,10.096776163156667,2115.16,8.169754518275965,530.24,8.07178900726336
tolokers,hgb_graph_features,0.5,zero_exposure,filtered_low,0.004888888888888889,0.015460024116378741,0.0011785095320623917,0.0037267743655363915,0.9,2.8460498941515415,0.6799999999999999,2.1503488089144978,0.02,0.06324555320336758,3978.34,25.581078076491508,1176.0,0.0,3108.7200000000003,24.987143360803294,640.1600000000001,20.868860374570843,2468.56,16.663146294876206,474.88,12.880717716373152,2170.52,13.04631067475482
tolokers,hgb_graph_features,0.5,zero_exposure,full_random,0.023494949494949492,0.034741836516956934,0.0013119738477760036,0.0017586903482295787,1.1199999999999999,1.5554920621962545,0.76,1.0189319026422827,0.08,0.10327955589886445,3978.34,25.581078076491508,1176.0,0.0,3108.7200000000003,24.987143360803294,640.1600000000001,20.868860374570843,2468.56,16.663146294876206,474.88,12.880717716373152,2170.52,13.04631067475482
tolokers,hgb_graph_features,0.5,zero_exposure,stratified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3978.34,25.581078076491508,1176.0,0.0,3108.7200000000003,24.987143360803294,640.1600000000001,20.868860374570843,2468.56,16.663146294876206,474.88,12.880717716373152,2170.52,13.04631067475482
tolokers,hgb_graph_features,1.0,exposure_80,filtered_low,0.04380952380952381,0.049183302334441084,0.0018351159381120026,0.0020383554109531174,1.52,1.7028081382103963,1.06,1.1815244390193542,0.16,0.1577621275493231,7936.6,0.5163977794942517,1176.0,0.0,6203.7,8.895067297228428,5171.9400000000005,8.69178411553754,1031.76,6.5318365632408,2115.8599999999997,5.965120842586975,529.54,5.8378458736459145
tolokers,hgb_graph_features,1.0,exposure_80,full_random,0.02633333333333333,0.04270050741306634,0.0007912676587297933,0.0018260779012006759,0.66,1.3922004964164547,0.45999999999999996,1.0627009613872256,0.08,0.13984117975602023,7936.6,0.5163977794942517,1176.0,0.0,6203.7,8.895067297228428,5171.9400000000005,8.69178411553754,1031.76,6.5318365632408,2115.8599999999997,5.965120842586975,529.54,5.8378458736459145
tolokers,hgb_graph_features,1.0,exposure_80,stratified,0.0,0.0,0.00037800687285223365,0.0011953626894107275,0.22000000000000003,0.6957010852370435,0.22000000000000003,0.6957010852370435,0.02,0.06324555320336758,7936.6,0.5163977794942517,1176.0,0.0,6203.7,8.895067297228428,5171.9400000000005,8.69178411553754,1031.76,6.5318365632408,2115.8599999999997,5.965120842586975,529.54,5.8378458736459145
tolokers,hgb_graph_features,1.0,zero_exposure,filtered_low,0.004583333333333333,0.01449377260910507,0.0012824956672443674,0.004055607397789603,0.96,3.0357865537616444,0.74,2.3400854685246006,0.02,0.06324555320336758,7936.6,0.5163977794942517,1176.0,0.0,6203.7,8.895067297228428,749.4399999999999,12.67501479289076,5454.26,17.710524178201705,274.41999999999996,4.492413357848738,2370.98,4.338407285834136
tolokers,hgb_graph_features,1.0,zero_exposure,full_random,0.02633333333333333,0.04270050741306634,0.0007912676587297933,0.0018260779012006759,0.66,1.3922004964164547,0.45999999999999996,1.0627009613872256,0.08,0.13984117975602023,7936.6,0.5163977794942517,1176.0,0.0,6203.7,8.895067297228428,749.4399999999999,12.67501479289076,5454.26,17.710524178201705,274.41999999999996,4.492413357848738,2370.98,4.338407285834136
tolokers,hgb_graph_features,1.0,zero_exposure,stratified,0.004,0.012649110640673518,0.000274914089347079,0.0008693546832078018,0.2,0.6324555320336759,0.16,0.5059644256269407,0.02,0.06324555320336758,7936.6,0.5163977794942517,1176.0,0.0,6203.7,8.895067297228428,749.4399999999999,12.67501479289076,5454.26,17.710524178201705,274.41999999999996,4.492413357848738,2370.98,4.338407285834136
weibo,hgb_attributes,0.25,exposure_80,filtered_low,0.5916537263287119,0.07183810263853693,0.26181177156177154,0.07157356002680086,61.98,17.662125202440013,20.56,5.565608681896347,0.9,0.10540925533894593,1415.4,19.554823218610604,840.0,0.0,1355.1399999999999,18.827887118137614,1126.98,19.009810332796317,228.16,4.433007506823729,1512.9,6.844462481938719,378.4,6.95637197906431
weibo,hgb_attributes,0.25,exposure_80,full_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.4,19.554823218610604,840.0,0.0,1355.1399999999999,18.827887118137614,1126.98,19.009810332796317,228.16,4.433007506823729,1512.9,6.844462481938719,378.4,6.95637197906431
weibo,hgb_attributes,0.25,exposure_80,stratified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.4,19.554823218610604,840.0,0.0,1355.1399999999999,18.827887118137614,1126.98,19.009810332796317,228.16,4.433007506823729,1512.9,6.844462481938719,378.4,6.95637197906431
weibo,hgb_attributes,0.25,zero_exposure,filtered_low,0.5904997982731321,0.07434773464300978,0.2602412587412587,0.06853878881806387,61.720000000000006,17.113009995646912,20.44,5.343989354613481,0.9,0.10540925533894593,1415.4,19.554823218610604,840.0,0.0,1355.1399999999999,18.827887118137614,1135.54,36.05169744809375,219.6,32.304110505561916,1524.34,49.1944034757343,366.96,49.11725652852455
weibo,hgb_attributes,0.25,zero_exposure,full_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.4,19.554823218610604,840.0,0.0,1355.1399999999999,18.827887118137614,1135.54,36.05169744809375,219.6,32.304110505561916,1524.34,49.1944034757343,366.96,49.11725652852455
weibo,hgb_attributes,0.25,zero_exposure,stratified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.4,19.554823218610604,840.0,0.0,1355.1399999999999,18.827887118137614,1135.54,36.05169744809375,219.6,32.304110505561916,1524.34,49.1944034757343,366.96,49.11725652852455
weibo,hgb_attributes,0.5,exposure_80,filtered_low,0.6561245646853212,0.029915915889803774,0.34152597402597407,0.09125039966942929,79.7,22.482437590261426,26.839999999999996,7.210979283164127,1.0,0.0,2840.16,27.20862608316232,840.0,0.0,2721.56,26.61508344278972,2269.24,23.361088254712065,452.32,8.406981225941523,1512.1799999999998,6.771476123334473,379.12,6.645432851047224
weibo,hgb_attributes,0.5,exposure_80,full_random,0.012727272727272726,0.04024717022032483,0.001038961038961039,0.0032854832832918224,0.22000000000000003,0.6957010852370435,0.08,0.25298221281347033,0.02,0.06324555320336758,2840.16,27.20862608316232,840.0,0.0,2721.56,26.61508344278972,2269.24,23.361088254712065,452.32,8.406981225941523,1512.1799999999998,6.771476123334473,379.12,6.645432851047224
weibo,hgb_attributes,0.5,exposure_80,stratified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.16,27.20862608316232,840.0,0.0,2721.56,26.61508344278972,2269.24,23.361088254712065,452.32,8.406981225941523,1512.1799999999998,6.771476123334473,379.12,6.645432851047224
weibo,hgb_attributes,0.5,zero_exposure,filtered_low,0.6564110637043375,0.02996186773604432,0.34307209457209453,0.09199168536008526,80.28,23.088082543934988,26.96,7.261955659462538,1.0,0.0,2840.16,27.20862608316232,840.0,0.0,2721.56,26.61508344278972,2161.7799999999997,48.400684109031104,559.78,42.498674489133606,1439.9,36.45505604317614,451.4,36.30769737795126
weibo,hgb_attributes,0.5,zero_exposure,full_random,0.012727272727272726,0.04024717022032483,0.001038961038961039,0.0032854832832918224,0.22000000000000003,0.6957010852370435,0.08,0.25298221281347033,0.02,0.06324555320336758,2840.16,27.20862608316232,840.0,0.0,2721.56,26.61508344278972,2161.7799999999997,48.400684109031104,559.78,42.498674489133606,1439.9,36.45505604317614,451.4,36.30769737795126
weibo,hgb_attributes,0.5,zero_exposure,stratified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.16,27.20862608316232,840.0,0.0,2721.56,26.61508344278972,2161.7799999999997,48.400684109031104,559.78,42.498674489133606,1439.9,36.45505604317614,451.4,36.30769737795126
weibo,hgb_attributes,1.0,exposure_80,filtered_low,0.6755803169178717,0.01580531017528944,0.3734845987345987,0.09424158138835144,90.78,22.33411938915186,29.360000000000003,7.483789889562046,1.0,0.0,5673.7,0.4830458915395248,840.0,0.0,5438.1,4.458450154232745,4536.4,6.420107302668558,901.7,7.455497598714946,1511.74,6.624567071808466,379.56,6.517531911868343
weibo,hgb_attributes,1.0,exposure_80,full_random,0.015,0.047434164902525694,0.00025,0.000790569415042095,0.08,0.2529822128134704,0.02,0.0632455532033676,0.02,0.0632455532033676,5673.7,0.4830458915395248,840.0,0.0,5438.1,4.458450154232745,4536.4,6.420107302668558,901.7,7.455497598714946,1511.74,6.624567071808466,379.56,6.517531911868343
weibo,hgb_attributes,1.0,exposure_80,stratified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5673.7,0.4830458915395248,840.0,0.0,5438.1,4.458450154232745,4536.4,6.420107302668558,901.7,7.455497598714946,1511.74,6.624567071808466,379.56,6.517531911868343
weibo,hgb_attributes,1.0,zero_exposure,filtered_low,0.6753587413178834,0.015417423165848007,0.3707968697968698,0.09397942390650706,90.28,23.042800755695186,29.139999999999997,7.42072173788447,1.0,0.0,5673.7,0.4830458915395248,840.0,0.0,5438.1,4.458450154232745,4004.0199999999995,42.743623306094904,1434.08,42.77706550633566,1334.26,19.458913981343695,557.04,19.43394510186293
weibo,hgb_attributes,1.0,zero_exposure,full_random,0.015,0.047434164902525694,0.00025,0.000790569415042095,0.08,0.2529822128134704,0.02,0.0632455532033676,0.02,0.0632455532033676,5673.7,0.4830458915395248,840.0,0.0,5438.1,4.458450154232745,4004.0199999999995,42.743623306094904,1434.08,42.77706550633566,1334.26,19.458913981343695,557.04,19.43394510186293
weibo,hgb_attributes,1.0,zero_exposure,stratified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5673.7,0.4830458915395248,840.0,0.0,5438.1,4.458450154232745,4004.0199999999995,42.743623306094904,1434.08,42.77706550633566,1334.26,19.458913981343695,557.04,19.43394510186293
weibo,hgb_graph_features,0.25,exposure_80,filtered_low,0.6655587366309728,0.025731287891596736,0.6304721944721945,0.12923562630056895,150.78,38.318020129785765,49.46,9.651735595218096,1.0,0.0,1415.4,19.554823218610604,840.0,0.0,1355.1399999999999,18.827887118137614,1126.98,19.009810332796317,228.16,4.433007506823729,1512.9,6.844462481938719,378.4,6.95637197906431
weibo,hgb_graph_features,0.25,exposure_80,full_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.4,19.554823218610604,840.0,0.0,1355.1399999999999,18.827887118137614,1126.98,19.009810332796317,228.16,4.433007506823729,1512.9,6.844462481938719,378.4,6.95637197906431
weibo,hgb_graph_features,0.25,exposure_80,stratified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.4,19.554823218610604,840.0,0.0,1355.1399999999999,18.827887118137614,1126.98,19.009810332796317,228.16,4.433007506823729,1512.9,6.844462481938719,378.4,6.95637197906431
weibo,hgb_graph_features,0.25,zero_exposure,filtered_low,0.6662691734232806,0.025041770083345294,0.6294688644688644,0.12608920340090815,150.98,37.531669590123784,49.38,9.391935074543714,1.0,0.0,1415.4,19.554823218610604,840.0,0.0,1355.1399999999999,18.827887118137614,1135.54,36.05169744809375,219.6,32.304110505561916,1524.34,49.1944034757343,366.96,49.11725652852455
weibo,hgb_graph_features,0.25,zero_exposure,full_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.4,19.554823218610604,840.0,0.0,1355.1399999999999,18.827887118137614,1135.54,36.05169744809375,219.6,32.304110505561916,1524.34,49.1944034757343,366.96,49.11725652852455
weibo,hgb_graph_features,0.25,zero_exposure,stratified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.4,19.554823218610604,840.0,0.0,1355.1399999999999,18.827887118137614,1135.54,36.05169744809375,219.6,32.304110505561916,1524.34,49.1944034757343,366.96,49.11725652852455
weibo,hgb_graph_features,0.5,exposure_80,filtered_low,0.6838993475840509,0.016217029055684867,0.7741273726273726,0.0726195833899502,193.9,23.60211854897776,60.82000000000001,5.479213244415458,1.0,0.0,2840.16,27.20862608316232,840.0,0.0,2721.56,26.61508344278972,2269.24,23.361088254712065,452.32,8.406981225941523,1512.1799999999998,6.771476123334473,379.12,6.645432851047224
weibo,hgb_graph_features,0.5,exposure_80,full_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.16,27.20862608316232,840.0,0.0,2721.56,26.61508344278972,2269.24,23.361088254712065,452.32,8.406981225941523,1512.1799999999998,6.771476123334473,379.12,6.645432851047224
weibo,hgb_graph_features,0.5,exposure_80,stratified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.16,27.20862608316232,840.0,0.0,2721.56,26.61508344278972,2269.24,23.361088254712065,452.32,8.406981225941523,1512.1799999999998,6.771476123334473,379.12,6.645432851047224
weibo,hgb_graph_features,0.5,zero_exposure,filtered_low,0.6829297571445356,0.017100663702510944,0.768254329004329,0.07213856091245949,191.95999999999998,24.18793087471519,60.36,5.467317034483694,1.0,0.0,2840.16,27.20862608316232,840.0,0.0,2721.56,26.61508344278972,2161.7799999999997,48.400684109031104,559.78,42.498674489133606,1439.9,36.45505604317614,451.4,36.30769737795126
weibo,hgb_graph_features,0.5,zero_exposure,full_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.16,27.20862608316232,840.0,0.0,2721.56,26.61508344278972,2161.7799999999997,48.400684109031104,559.78,42.498674489133606,1439.9,36.45505604317614,451.4,36.30769737795126
weibo,hgb_graph_features,0.5,zero_exposure,stratified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.16,27.20862608316232,840.0,0.0,2721.56,26.61508344278972,2161.7799999999997,48.400684109031104,559.78,42.498674489133606,1439.9,36.45505604317614,451.4,36.30769737795126
weibo,hgb_graph_features,1.0,exposure_80,filtered_low,0.697454830968463,0.01461467300274451,0.843254662004662,0.04528594915385772,220.3,18.69884131882687,66.26,3.303937045405074,1.0,0.0,5673.7,0.4830458915395248,840.0,0.0,5438.1,4.458450154232745,4536.4,6.420107302668558,901.7,7.455497598714946,1511.74,6.624567071808466,379.56,6.517531911868343
weibo,hgb_graph_features,1.0,exposure_80,full_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5673.7,0.4830458915395248,840.0,0.0,5438.1,4.458450154232745,4536.4,6.420107302668558,901.7,7.455497598714946,1511.74,6.624567071808466,379.56,6.517531911868343
weibo,hgb_graph_features,1.0,exposure_80,stratified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5673.7,0.4830458915395248,840.0,0.0,5438.1,4.458450154232745,4536.4,6.420107302668558,901.7,7.455497598714946,1511.74,6.624567071808466,379.56,6.517531911868343
weibo,hgb_graph_features,1.0,zero_exposure,filtered_low,0.6945652951687378,0.01596135785974934,0.8257349317349318,0.0574454677928133,214.04000000000002,22.37017856184632,64.88,4.275199800399198,1.0,0.0,5673.7,0.4830458915395248,840.0,0.0,5438.1,4.458450154232745,4004.0199999999995,42.743623306094904,1434.08,42.77706550633566,1334.26,19.458913981343695,557.04,19.43394510186293
weibo,hgb_graph_features,1.0,zero_exposure,full_random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5673.7,0.4830458915395248,840.0,0.0,5438.1,4.458450154232745,4004.0199999999995,42.743623306094904,1434.08,42.77706550633566,1334.26,19.458913981343695,557.04,19.43394510186293
weibo,hgb_graph_features,1.0,zero_exposure,stratified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5673.7,0.4830458915395248,840.0,0.0,5438.1,4.458450154232745,4004.0199999999995,42.743623306094904,1434.08,42.77706550633566,1334.26,19.458913981343695,557.04,19.43394510186293
