dataset,model,label_fraction,removed,method,seed,fdp,power,discoveries,nonempty,n_calib,pool_size
weibo,hgb_attributes,0.5,0.05,exposure,7,0.28594117647058825,0.041999999999999996,9.264,0.43599999999999994,2576.2,2711.2
weibo,hgb_attributes,0.5,0.05,exposure,8,0.5437959420289855,0.05194805194805195,13.288,0.8,2592.6,2728.6
weibo,hgb_attributes,0.5,0.05,exposure,9,0.20236363636363636,0.011897435897435894,3.904,0.264,2553.6,2687.4
weibo,hgb_attributes,0.5,0.05,random,0,0.0,0.0,0.0,0.0,2609.6,2746.4
weibo,hgb_attributes,0.5,0.05,random,1,0.0,0.0,0.0,0.0,2600.0,2736.2
weibo,hgb_attributes,0.5,0.05,random,2,0.0,0.0,0.0,0.0,2620.2,2757.6
weibo,hgb_attributes,0.5,0.05,random,3,0.0,0.0,0.0,0.0,2597.6,2733.8
weibo,hgb_attributes,0.5,0.05,random,4,0.12727272727272726,0.010389610389610391,2.2,0.2,2565.0,2699.4
weibo,hgb_attributes,0.5,0.05,random,5,0.0,0.0,0.0,0.0,2543.6,2676.8
weibo,hgb_attributes,0.5,0.05,random,6,0.0,0.0,0.0,0.0,2601.8,2738.2
weibo,hgb_attributes,0.5,0.05,random,7,0.0,0.0,0.0,0.0,2576.2,2711.2
weibo,hgb_attributes,0.5,0.05,random,8,0.0,0.0,0.0,0.0,2592.6,2728.6
weibo,hgb_attributes,0.5,0.05,random,9,0.0,0.0,0.0,0.0,2553.6,2687.4
weibo,hgb_attributes,0.5,0.1,exposure,0,0.6740104697256657,0.3875,95.2,1.0,2472.2,2746.4
weibo,hgb_attributes,0.5,0.1,exposure,1,0.6371182306066027,0.18717948717948718,41.4,1.0,2463.2,2736.2
weibo,hgb_attributes,0.5,0.1,exposure,2,0.6849553568734403,0.38974358974358975,95.4,1.0,2482.2,2757.6
weibo,hgb_attributes,0.5,0.1,exposure,3,0.6584754213700963,0.41500000000000004,96.6,1.0,2461.0,2733.8
weibo,hgb_attributes,0.5,0.1,exposure,4,0.6925306062986707,0.34545454545454546,86.8,1.0,2430.0,2699.4
weibo,hgb_attributes,0.5,0.1,exposure,5,0.63034315475984,0.40499999999999997,88.4,1.0,2409.4,2676.8
weibo,hgb_attributes,0.5,0.1,exposure,6,0.5930848861283644,0.3051282051282051,61.8,1.0,2464.8,2738.2
weibo,hgb_attributes,0.5,0.1,exposure,7,0.656811672370183,0.17250000000000001,43.0,1.0,2440.6,2711.2
weibo,hgb_attributes,0.5,0.1,exposure,8,0.6812256873324509,0.34025974025974026,80.916,1.0,2456.0,2728.6
weibo,hgb_attributes,0.5,0.1,exposure,9,0.6603840879814952,0.37435897435897436,85.8,1.0,2419.2,2687.4
weibo,hgb_attributes,0.5,0.1,random,0,0.0,0.0,0.0,0.0,2472.2,2746.4
weibo,hgb_attributes,0.5,0.1,random,1,0.0,0.0,0.0,0.0,2463.2,2736.2
weibo,hgb_attributes,0.5,0.1,random,2,0.0,0.0,0.0,0.0,2482.2,2757.6
weibo,hgb_attributes,0.5,0.1,random,3,0.0,0.0,0.0,0.0,2461.0,2733.8
weibo,hgb_attributes,0.5,0.1,random,4,0.12727272727272726,0.010389610389610391,2.2,0.2,2430.0,2699.4
weibo,hgb_attributes,0.5,0.1,random,5,0.0,0.0,0.0,0.0,2409.4,2676.8
weibo,hgb_attributes,0.5,0.1,random,6,0.0,0.0,0.0,0.0,2464.8,2738.2
weibo,hgb_attributes,0.5,0.1,random,7,0.0,0.0,0.0,0.0,2440.6,2711.2
weibo,hgb_attributes,0.5,0.1,random,8,0.0,0.0,0.0,0.0,2456.0,2728.6
weibo,hgb_attributes,0.5,0.1,random,9,0.0,0.0,0.0,0.0,2419.2,2687.4
weibo,hgb_attributes,0.5,0.2,exposure,0,0.669441316495404,0.36530000000000007,89.56,1.0,2197.6,2746.4
weibo,hgb_attributes,0.5,0.2,exposure,1,0.6400818491698168,0.18753846153846152,41.836,1.0,2189.2,2736.2
weibo,hgb_attributes,0.5,0.2,exposure,2,0.6752320886557339,0.4025641025641026,96.6,1.0,2206.4,2757.6
weibo,hgb_attributes,0.5,0.2,exposure,3,0.6537789108375813,0.425,97.212,1.0,2187.6,2733.8
weibo,hgb_attributes,0.5,0.2,exposure,4,0.6919522886212098,0.3510649350649351,87.664,1.0,2159.8,2699.4
weibo,hgb_attributes,0.5,0.2,exposure,5,0.6297309621523027,0.40249999999999997,87.6,1.0,2141.6,2676.8
weibo,hgb_attributes,0.5,0.2,exposure,6,0.5937166108642035,0.30041025641025637,60.9,1.0,2190.8,2738.2
weibo,hgb_attributes,0.5,0.2,exposure,7,0.6452852855978434,0.17905,42.760000000000005,1.0,2169.2,2711.2
weibo,hgb_attributes,0.5,0.2,exposure,8,0.6860266580047674,0.38961038961038963,94.8,1.0,2183.0,2728.6
weibo,hgb_attributes,0.5,0.2,exposure,9,0.6648864486430378,0.3793333333333333,87.904,1.0,2150.4,2687.4
weibo,hgb_attributes,0.5,0.2,random,0,0.0,0.0,0.0,0.0,2197.6,2746.4
weibo,hgb_attributes,0.5,0.2,random,1,0.0025454545454545456,0.00020512820512820512,0.044,0.004,2189.2,2736.2
weibo,hgb_attributes,0.5,0.2,random,2,0.0,0.0,0.0,0.0,2206.4,2757.6
weibo,hgb_attributes,0.5,0.2,random,3,0.0,0.0,0.0,0.0,2187.6,2733.8
weibo,hgb_attributes,0.5,0.2,random,4,0.12727272727272726,0.010389610389610391,2.2,0.2,2159.8,2699.4
weibo,hgb_attributes,0.5,0.2,random,5,0.0,0.0,0.0,0.0,2141.6,2676.8
weibo,hgb_attributes,0.5,0.2,random,6,0.0017777777777777779,0.00025641025641025636,0.036,0.004,2190.8,2738.2
weibo,hgb_attributes,0.5,0.2,random,7,0.0,0.0,0.0,0.0,2169.2,2711.2
weibo,hgb_attributes,0.5,0.2,random,8,0.0,0.0,0.0,0.0,2183.0,2728.6
weibo,hgb_attributes,0.5,0.2,random,9,0.0,0.0,0.0,0.0,2150.4,2687.4
weibo,hgb_attributes,0.5,0.4,exposure,0,0.6006202559060358,0.33144999999999997,81.416,0.9,1648.4,2746.4
weibo,hgb_attributes,0.5,0.4,exposure,1,0.6449209013484675,0.1828205128205128,41.428000000000004,1.0,1642.0,2736.2
weibo,hgb_attributes,0.5,0.4,exposure,2,0.6836646592460461,0.396051282051282,96.124,1.0,1655.0,2757.6
weibo,hgb_attributes,0.5,0.4,exposure,3,0.6581505645940243,0.42524999999999996,98.94,1.0,1640.8,2733.8
weibo,hgb_attributes,0.5,0.4,exposure,4,0.6940899843322421,0.3444155844155844,87.116,1.0,1620.0,2699.4
weibo,hgb_attributes,0.5,0.4,exposure,5,0.6359512489316914,0.40869999999999995,90.652,1.0,1606.2,2676.8
weibo,hgb_attributes,0.5,0.4,exposure,6,0.5999033972830538,0.2752307692307692,57.472,1.0,1643.2,2738.2
weibo,hgb_attributes,0.5,0.4,exposure,7,0.642177560761058,0.17575,42.052,1.0,1627.0,2711.2
weibo,hgb_attributes,0.5,0.4,exposure,8,0.6943406310788762,0.3931428571428571,98.28,1.0,1637.2,2728.6
weibo,hgb_attributes,0.5,0.4,exposure,9,0.6658985878184497,0.3732820512820513,86.99600000000001,1.0,1613.0,2687.4
weibo,hgb_attributes,0.5,0.4,random,0,0.0,0.0,0.0,0.0,1648.4,2746.4
weibo,hgb_attributes,0.5,0.4,random,1,0.004,0.0006153846153846154,0.096,0.008,1642.0,2736.2
weibo,hgb_attributes,0.5,0.4,random,2,0.0,0.0,0.0,0.0,1655.0,2757.6
weibo,hgb_attributes,0.5,0.4,random,3,0.0,0.0,0.0,0.0,1640.8,2733.8
weibo,hgb_attributes,0.5,0.4,random,4,0.005538461538461539,0.0004155844155844156,0.10400000000000001,0.008,1620.0,2699.4
weibo,hgb_attributes,0.5,0.4,random,5,0.0,0.0,0.0,0.0,1606.2,2676.8
weibo,hgb_attributes,0.5,0.4,random,6,0.0023636363636363638,0.0004615384615384616,0.088,0.004,1643.2,2738.2
weibo,hgb_attributes,0.5,0.4,random,7,0.0,0.0,0.0,0.0,1627.0,2711.2
weibo,hgb_attributes,0.5,0.4,random,8,0.0,0.0,0.0,0.0,1637.2,2728.6
weibo,hgb_attributes,0.5,0.4,random,9,0.005880341880341881,0.00041025641025641023,0.124,0.008,1613.0,2687.4
weibo,hgb_attributes,0.5,0.6,exposure,0,0.5343521590938052,0.30515,74.228,0.8039999999999999,1099.0,2746.4
weibo,hgb_attributes,0.5,0.6,exposure,1,0.644074921916533,0.17646153846153845,40.704,1.0,1094.8,2736.2
weibo,hgb_attributes,0.5,0.6,exposure,2,0.6782437529236572,0.39702564102564103,96.012,0.992,1103.6,2757.6
weibo,hgb_attributes,0.5,0.6,exposure,3,0.6578861721620063,0.42035,98.048,1.0,1094.0,2733.8
weibo,hgb_attributes,0.5,0.6,exposure,4,0.6818002138416823,0.33412987012987017,85.10799999999999,0.9800000000000001,1080.0,2699.4
weibo,hgb_attributes,0.5,0.6,exposure,5,0.6372055378066533,0.4027,89.78399999999999,1.0,1070.8,2676.8
weibo,hgb_attributes,0.5,0.6,exposure,6,0.5390608408697277,0.2494871794871795,54.32000000000001,0.868,1095.4,2738.2
weibo,hgb_attributes,0.5,0.6,exposure,7,0.637623244218513,0.17124999999999999,40.56,1.0,1084.8,2711.2
weibo,hgb_attributes,0.5,0.6,exposure,8,0.6835224334591836,0.3808831168831168,94.992,0.9879999999999999,1091.6,2728.6
weibo,hgb_attributes,0.5,0.6,exposure,9,0.6403446396456125,0.35220512820512817,82.592,0.96,1075.4,2687.4
weibo,hgb_attributes,0.5,0.6,random,0,0.0,0.0,0.0,0.0,1099.0,2746.4
weibo,hgb_attributes,0.5,0.6,random,1,0.0,0.0,0.0,0.0,1094.8,2736.2
weibo,hgb_attributes,0.5,0.6,random,2,0.0,0.0,0.0,0.0,1103.6,2757.6
weibo,hgb_attributes,0.5,0.6,random,3,0.0,0.0,0.0,0.0,1094.0,2733.8
weibo,hgb_attributes,0.5,0.6,random,4,0.002857142857142857,0.0003116883116883117,0.08399999999999999,0.004,1080.0,2699.4
weibo,hgb_attributes,0.5,0.6,random,5,0.005818181818181818,0.0006000000000000001,0.176,0.008,1070.8,2676.8
weibo,hgb_attributes,0.5,0.6,random,6,0.01646076323879527,0.002923076923076923,0.5519999999999999,0.028000000000000004,1095.4,2738.2
weibo,hgb_attributes,0.5,0.6,random,7,0.0,0.0,0.0,0.0,1084.8,2711.2
weibo,hgb_attributes,0.5,0.6,random,8,0.0,0.0,0.0,0.0,1091.6,2728.6
weibo,hgb_attributes,0.5,0.6,random,9,0.003,0.0004615384615384616,0.144,0.004,1075.4,2687.4
weibo,hgb_attributes,0.5,0.8,exposure,0,0.4805098037093689,0.2878,70.664,0.72,549.8,2746.4
weibo,hgb_attributes,0.5,0.8,exposure,1,0.40971589956988863,0.126,30.76,0.612,547.6,2736.2
weibo,hgb_attributes,0.5,0.8,exposure,2,0.5719806822858067,0.3812820512820513,93.96000000000001,0.836,552.2,2757.6
weibo,hgb_attributes,0.5,0.8,exposure,3,0.6436653226661045,0.4011,94.00399999999999,0.9800000000000001,547.2,2733.8
weibo,hgb_attributes,0.5,0.8,exposure,4,0.6231151943883425,0.3027012987012987,79.14,0.8880000000000001,540.2,2699.4
weibo,hgb_attributes,0.5,0.8,exposure,5,0.5831413247390056,0.34355,78.624,0.9039999999999999,535.4,2676.8
weibo,hgb_attributes,0.5,0.8,exposure,6,0.4009390545174762,0.2197435897435897,50.467999999999996,0.624,547.8,2738.2
weibo,hgb_attributes,0.5,0.8,exposure,7,0.28895873162551633,0.11700000000000002,31.016,0.42000000000000004,542.6,2711.2
weibo,hgb_attributes,0.5,0.8,exposure,8,0.5906782178206241,0.32529870129870125,80.804,0.8640000000000001,545.8,2728.6
weibo,hgb_attributes,0.5,0.8,exposure,9,0.5337097827293646,0.308,72.736,0.8,538.0,2687.4
weibo,hgb_attributes,0.5,0.8,random,0,0.0,0.0,0.0,0.0,549.8,2746.4
weibo,hgb_attributes,0.5,0.8,random,1,0.005625324338349767,0.0013333333333333333,0.352,0.008,547.6,2736.2
weibo,hgb_attributes,0.5,0.8,random,2,0.0,0.0,0.0,0.0,552.2,2757.6
weibo,hgb_attributes,0.5,0.8,random,3,0.0,0.0,0.0,0.0,547.2,2733.8
weibo,hgb_attributes,0.5,0.8,random,4,0.0,0.0,0.0,0.0,540.2,2699.4
weibo,hgb_attributes,0.5,0.8,random,5,0.0058078078078078075,0.001,0.292,0.008,535.4,2676.8
weibo,hgb_attributes,0.5,0.8,random,6,0.0024615384615384616,0.0007692307692307692,0.156,0.004,547.8,2738.2
weibo,hgb_attributes,0.5,0.8,random,7,0.0,0.0,0.0,0.0,542.6,2711.2
weibo,hgb_attributes,0.5,0.8,random,8,0.007549999999999999,0.0022337662337662337,0.472,0.012,545.8,2728.6
weibo,hgb_attributes,0.5,0.8,random,9,0.0054761904761904765,0.001282051282051282,0.312,0.008,538.0,2687.4
weibo,hgb_attributes,0.5,0.9,exposure,0,0.38453875361711315,0.25105,62.98,0.568,275.2,2746.4
weibo,hgb_attributes,0.5,0.9,exposure,1,0.1403432711674911,0.06405128205128205,20.036,0.188,274.0,2736.2
weibo,hgb_attributes,0.5,0.9,exposure,2,0.4168800350552864,0.3171794871794872,79.444,0.608,276.4,2757.6
weibo,hgb_attributes,0.5,0.9,exposure,3,0.49547414297734094,0.3197,76.336,0.748,273.8,2733.8
weibo,hgb_attributes,0.5,0.9,exposure,4,0.33476540700005025,0.20644155844155843,56.331999999999994,0.472,270.4,2699.4
weibo,hgb_attributes,0.5,0.9,exposure,5,0.3150732401540255,0.21325,49.844,0.484,268.0,2676.8
weibo,hgb_attributes,0.5,0.9,exposure,6,0.24148773626813128,0.15143589743589744,37.868,0.356,274.0,2738.2
weibo,hgb_attributes,0.5,0.9,exposure,7,0.14202813407594456,0.07415000000000001,20.607999999999997,0.2,271.4,2711.2
weibo,hgb_attributes,0.5,0.9,exposure,8,0.3810413769760343,0.24187012987012987,61.172000000000004,0.552,273.2,2728.6
weibo,hgb_attributes,0.5,0.9,exposure,9,0.3849986982499749,0.24958974358974356,60.660000000000004,0.5720000000000001,269.2,2687.4
weibo,hgb_attributes,0.5,0.9,random,0,0.0,0.0,0.0,0.0,275.2,2746.4
weibo,hgb_attributes,0.5,0.9,random,1,0.0,0.0,0.0,0.0,274.0,2736.2
weibo,hgb_attributes,0.5,0.9,random,2,0.002870588235294118,0.0012307692307692308,0.33999999999999997,0.004,276.4,2757.6
weibo,hgb_attributes,0.5,0.9,random,3,0.0,0.0,0.0,0.0,273.8,2733.8
weibo,hgb_attributes,0.5,0.9,random,4,0.0,0.0,0.0,0.0,270.4,2699.4
weibo,hgb_attributes,0.5,0.9,random,5,0.0,0.0,0.0,0.0,268.0,2676.8
weibo,hgb_attributes,0.5,0.9,random,6,0.0,0.0,0.0,0.0,274.0,2738.2
weibo,hgb_attributes,0.5,0.9,random,7,0.002909090909090909,0.0012000000000000001,0.352,0.004,271.4,2711.2
weibo,hgb_attributes,0.5,0.9,random,8,0.0,0.0,0.0,0.0,273.2,2728.6
weibo,hgb_attributes,0.5,0.9,random,9,0.0,0.0,0.0,0.0,269.2,2687.4
weibo,hgb_attributes,0.5,0.97,exposure,0,0.04807131344967826,0.04995,16.316,0.064,83.0,2746.4
weibo,hgb_attributes,0.5,0.97,exposure,1,0.028901513455034923,0.021897435897435896,8.66,0.036,82.8,2736.2
weibo,hgb_attributes,0.5,0.97,exposure,2,0.08020229810079181,0.09215384615384614,28.22,0.10800000000000001,83.2,2757.6
weibo,hgb_attributes,0.5,0.97,exposure,3,0.015126903331478495,0.0155,5.144,0.02,82.6,2733.8
weibo,hgb_attributes,0.5,0.97,exposure,4,0.02803768749496053,0.027844155844155845,9.724,0.036,81.6,2699.4
weibo,hgb_attributes,0.5,0.97,exposure,5,0.01838709951519285,0.017849999999999998,6.127999999999999,0.024,81.0,2676.8
weibo,hgb_attributes,0.5,0.97,exposure,6,0.021625847286001188,0.023333333333333334,8.08,0.028000000000000004,82.6,2738.2
weibo,hgb_attributes,0.5,0.97,exposure,7,0.009145205049932199,0.00935,3.148,0.012,82.0,2711.2
weibo,hgb_attributes,0.5,0.97,exposure,8,0.0397633177311867,0.040883116883116875,13.62,0.052000000000000005,82.2,2728.6
weibo,hgb_attributes,0.5,0.97,exposure,9,0.03355602863108696,0.036974358974358974,12.203999999999999,0.044,81.2,2687.4
weibo,hgb_attributes,0.5,0.97,random,0,0.0,0.0,0.0,0.0,83.0,2746.4
weibo,hgb_attributes,0.5,0.97,random,1,0.0,0.0,0.0,0.0,82.8,2736.2
weibo,hgb_attributes,0.5,0.97,random,2,0.0,0.0,0.0,0.0,83.2,2757.6
weibo,hgb_attributes,0.5,0.97,random,3,0.0,0.0,0.0,0.0,82.6,2733.8
weibo,hgb_attributes,0.5,0.97,random,4,0.0,0.0,0.0,0.0,81.6,2699.4
weibo,hgb_attributes,0.5,0.97,random,5,0.00310204081632653,0.00275,0.9800000000000001,0.004,81.0,2676.8
weibo,hgb_attributes,0.5,0.97,random,6,0.0,0.0,0.0,0.0,82.6,2738.2
weibo,hgb_attributes,0.5,0.97,random,7,0.0,0.0,0.0,0.0,82.0,2711.2
weibo,hgb_attributes,0.5,0.97,random,8,0.0,0.0,0.0,0.0,82.2,2728.6
weibo,hgb_attributes,0.5,0.97,random,9,0.0,0.0,0.0,0.0,81.2,2687.4
weibo,hgb_attributes,1.0,0.0,exposure,0,0.15,0.0024999999999999996,0.8,0.2,5433.0,5433.0
weibo,hgb_attributes,1.0,0.0,exposure,1,0.0,0.0,0.0,0.0,5440.0,5440.0
weibo,hgb_attributes,1.0,0.0,exposure,2,0.0,0.0,0.0,0.0,5440.0,5440.0
weibo,hgb_attributes,1.0,0.0,exposure,3,0.0,0.0,0.0,0.0,5433.0,5433.0
weibo,hgb_attributes,1.0,0.0,exposure,4,0.0,0.0,0.0,0.0,5444.0,5444.0
weibo,hgb_attributes,1.0,0.0,exposure,5,0.0,0.0,0.0,0.0,5434.0,5434.0
weibo,hgb_attributes,1.0,0.0,exposure,6,0.0,0.0,0.0,0.0,5440.0,5440.0
weibo,hgb_attributes,1.0,0.0,exposure,7,0.0,0.0,0.0,0.0,5433.0,5433.0
weibo,hgb_attributes,1.0,0.0,exposure,8,0.0,0.0,0.0,0.0,5444.0,5444.0
weibo,hgb_attributes,1.0,0.0,exposure,9,0.0,0.0,0.0,0.0,5440.0,5440.0
weibo,hgb_attributes,1.0,0.0,random,0,0.15,0.0024999999999999996,0.8,0.2,5433.0,5433.0
weibo,hgb_attributes,1.0,0.0,random,1,0.0,0.0,0.0,0.0,5440.0,5440.0
weibo,hgb_attributes,1.0,0.0,random,2,0.0,0.0,0.0,0.0,5440.0,5440.0
weibo,hgb_attributes,1.0,0.0,random,3,0.0,0.0,0.0,0.0,5433.0,5433.0
weibo,hgb_attributes,1.0,0.0,random,4,0.0,0.0,0.0,0.0,5444.0,5444.0
weibo,hgb_attributes,1.0,0.0,random,5,0.0,0.0,0.0,0.0,5434.0,5434.0
weibo,hgb_attributes,1.0,0.0,random,6,0.0,0.0,0.0,0.0,5440.0,5440.0
weibo,hgb_attributes,1.0,0.0,random,7,0.0,0.0,0.0,0.0,5433.0,5433.0
weibo,hgb_attributes,1.0,0.0,random,8,0.0,0.0,0.0,0.0,5444.0,5444.0
weibo,hgb_attributes,1.0,0.0,random,9,0.0,0.0,0.0,0.0,5440.0,5440.0
weibo,hgb_attributes,1.0,0.05,exposure,0,0.15,0.0024999999999999996,0.8,0.2,5162.0,5433.0
weibo,hgb_attributes,1.0,0.05,exposure,1,0.6101116427432216,0.10512820512820512,21.4,1.0,5168.0,5440.0
weibo,hgb_attributes,1.0,0.05,exposure,2,0.3105,0.00769230769230769,2.7359999999999998,0.4,5168.0,5440.0
weibo,hgb_attributes,1.0,0.05,exposure,3,0.6225734954135281,0.1586,34.96,1.0,5162.0,5433.0
weibo,hgb_attributes,1.0,0.05,exposure,4,0.2862876254180602,0.025974025974025976,7.2,0.4,5172.0,5444.0
weibo,hgb_attributes,1.0,0.05,exposure,5,0.6275837942478455,0.1627,35.536,1.0,5163.0,5434.0
weibo,hgb_attributes,1.0,0.05,exposure,6,0.5126852450536661,0.1282051282051282,22.14,1.0,5168.0,5440.0
weibo,hgb_attributes,1.0,0.05,exposure,7,0.5781958041958042,0.09749999999999999,18.636000000000003,1.0,5162.0,5433.0
weibo,hgb_attributes,1.0,0.05,exposure,8,0.5985507246376811,0.04488311688311688,9.788,1.0,5172.0,5444.0
weibo,hgb_attributes,1.0,0.05,exposure,9,0.2833333333333333,0.017948717948717947,4.8,0.4,5168.0,5440.0
weibo,hgb_attributes,1.0,0.05,random,0,0.15,0.0024999999999999996,0.8,0.2,5162.0,5433.0
weibo,hgb_attributes,1.0,0.05,random,1,0.0,0.0,0.0,0.0,5168.0,5440.0
weibo,hgb_attributes,1.0,0.05,random,2,0.0,0.0,0.0,0.0,5168.0,5440.0
weibo,hgb_attributes,1.0,0.05,random,3,0.0,0.0,0.0,0.0,5162.0,5433.0
weibo,hgb_attributes,1.0,0.05,random,4,0.017818181818181816,0.0014545454545454549,0.308,0.028000000000000004,5172.0,5444.0
weibo,hgb_attributes,1.0,0.05,random,5,0.016,0.0,0.064,0.016,5163.0,5434.0
weibo,hgb_attributes,1.0,0.05,random,6,0.0,0.0,0.0,0.0,5168.0,5440.0
weibo,hgb_attributes,1.0,0.05,random,7,0.0,0.0,0.0,0.0,5162.0,5433.0
weibo,hgb_attributes,1.0,0.05,random,8,0.002,0.0003116883116883117,0.032,0.008,5172.0,5444.0
weibo,hgb_attributes,1.0,0.05,random,9,0.0,0.0,0.0,0.0,5168.0,5440.0
weibo,hgb_attributes,1.0,0.1,exposure,0,0.6722732347437141,0.42749999999999994,104.6,1.0,4890.0,5433.0
weibo,hgb_attributes,1.0,0.1,exposure,1,0.6688696817698185,0.19999999999999998,48.0,1.0,4896.0,5440.0
weibo,hgb_attributes,1.0,0.1,exposure,2,0.6835145669711851,0.3528205128205128,86.67999999999999,1.0,4896.0,5440.0
weibo,hgb_attributes,1.0,0.1,exposure,3,0.6580384508854952,0.43955,102.58399999999999,1.0,4890.0,5433.0
weibo,hgb_attributes,1.0,0.1,exposure,4,0.6927771873768134,0.39148051948051943,98.28,1.0,4900.0,5444.0
weibo,hgb_attributes,1.0,0.1,exposure,5,0.6337257644107794,0.4196,92.104,1.0,4891.0,5434.0
weibo,hgb_attributes,1.0,0.1,exposure,6,0.6482932806071637,0.3435897435897436,77.0,1.0,4896.0,5440.0
weibo,hgb_attributes,1.0,0.1,exposure,7,0.6712962347571092,0.1825,44.6,1.0,4890.0,5433.0
weibo,hgb_attributes,1.0,0.1,exposure,8,0.6816468715107186,0.387012987012987,93.304,1.0,4900.0,5444.0
weibo,hgb_attributes,1.0,0.1,exposure,9,0.6705460737667006,0.37497435897435893,88.832,1.0,4896.0,5440.0
weibo,hgb_attributes,1.0,0.1,random,0,0.15,0.0024999999999999996,0.8,0.2,4890.0,5433.0
weibo,hgb_attributes,1.0,0.1,random,1,0.0,0.0,0.0,0.0,4896.0,5440.0
weibo,hgb_attributes,1.0,0.1,random,2,0.0,0.0,0.0,0.0,4896.0,5440.0
weibo,hgb_attributes,1.0,0.1,random,3,0.004200000000000001,0.0002,0.036,0.008,4890.0,5433.0
weibo,hgb_attributes,1.0,0.1,random,4,0.010545454545454545,0.0002077922077922078,0.08399999999999999,0.012,4900.0,5444.0
weibo,hgb_attributes,1.0,0.1,random,5,0.019,5e-05,0.08,0.02,4891.0,5434.0
weibo,hgb_attributes,1.0,0.1,random,6,0.002,0.00010256410256410256,0.016,0.004,4896.0,5440.0
weibo,hgb_attributes,1.0,0.1,random,7,0.0,0.0,0.0,0.0,4890.0,5433.0
weibo,hgb_attributes,1.0,0.1,random,8,0.004,0.0006233766233766234,0.064,0.016,4900.0,5444.0
weibo,hgb_attributes,1.0,0.1,random,9,0.0,0.0,0.0,0.0,4896.0,5440.0
weibo,hgb_attributes,1.0,0.2,exposure,0,0.6729653684947203,0.44800000000000006,110.048,1.0,4347.0,5433.0
weibo,hgb_attributes,1.0,0.2,exposure,1,0.6768425135357538,0.19999999999999998,49.6,1.0,4352.0,5440.0
weibo,hgb_attributes,1.0,0.2,exposure,2,0.676519409557842,0.4512820512820513,109.2,1.0,4352.0,5440.0
weibo,hgb_attributes,1.0,0.2,exposure,3,0.6555752950967453,0.45,104.0,1.0,4347.0,5433.0
weibo,hgb_attributes,1.0,0.2,exposure,4,0.7056233246843583,0.41558441558441556,108.6,1.0,4356.0,5444.0
weibo,hgb_attributes,1.0,0.2,exposure,5,0.657366810365628,0.42750000000000005,99.8,1.0,4348.0,5434.0
weibo,hgb_attributes,1.0,0.2,exposure,6,0.6574719717406478,0.3487179487179487,80.4,1.0,4352.0,5440.0
weibo,hgb_attributes,1.0,0.2,exposure,7,0.6813631422379169,0.21250000000000005,54.0,1.0,4347.0,5433.0
weibo,hgb_attributes,1.0,0.2,exposure,8,0.6867982129567095,0.3948051948051948,97.0,1.0,4356.0,5444.0
weibo,hgb_attributes,1.0,0.2,exposure,9,0.6694735519928702,0.41282051282051285,97.0,1.0,4352.0,5440.0
weibo,hgb_attributes,1.0,0.2,random,0,0.0,0.0,0.0,0.0,4347.0,5433.0
weibo,hgb_attributes,1.0,0.2,random,1,0.0,0.0,0.0,0.0,4352.0,5440.0
weibo,hgb_attributes,1.0,0.2,random,2,0.003333333333333333,5.128205128205128e-05,0.024,0.004,4352.0,5440.0
weibo,hgb_attributes,1.0,0.2,random,3,0.0032,5e-05,0.02,0.004,4347.0,5433.0
weibo,hgb_attributes,1.0,0.2,random,4,0.03563636363636364,0.0006233766233766234,0.272,0.04,4356.0,5444.0
weibo,hgb_attributes,1.0,0.2,random,5,0.02,0.0,0.1,0.02,4348.0,5434.0
weibo,hgb_attributes,1.0,0.2,random,6,0.0,0.0,0.0,0.0,4352.0,5440.0
weibo,hgb_attributes,1.0,0.2,random,7,0.0,0.0,0.0,0.0,4347.0,5433.0
weibo,hgb_attributes,1.0,0.2,random,8,0.0,0.0,0.0,0.0,4356.0,5444.0
weibo,hgb_attributes,1.0,0.2,random,9,0.0,0.0,0.0,0.0,4352.0,5440.0
weibo,hgb_attributes,1.0,0.4,exposure,0,0.6743871061313946,0.42745,105.05999999999999,1.0,3260.0,5433.0
weibo,hgb_attributes,1.0,0.4,exposure,1,0.6723189716533167,0.19784615384615384,48.148,1.0,3264.0,5440.0
weibo,hgb_attributes,1.0,0.4,exposure,2,0.6784513333579796,0.41133333333333333,99.952,1.0,3264.0,5440.0
weibo,hgb_attributes,1.0,0.4,exposure,3,0.6688244881938366,0.4664,112.73600000000002,1.0,3260.0,5433.0
weibo,hgb_attributes,1.0,0.4,exposure,4,0.6990825902932694,0.40857142857142853,104.69200000000001,1.0,3267.0,5444.0
weibo,hgb_attributes,1.0,0.4,exposure,5,0.6508211543697512,0.4247000000000001,97.512,1.0,3261.0,5434.0
weibo,hgb_attributes,1.0,0.4,exposure,6,0.645524969175008,0.34394871794871795,77.1,1.0,3264.0,5440.0
weibo,hgb_attributes,1.0,0.4,exposure,7,0.6548997056364806,0.18944999999999998,45.4,1.0,3260.0,5433.0
weibo,hgb_attributes,1.0,0.4,exposure,8,0.6966726014359836,0.42093506493506494,106.524,1.0,3267.0,5444.0
weibo,hgb_attributes,1.0,0.4,exposure,9,0.6715493816225209,0.41117948717948716,97.64000000000001,1.0,3264.0,5440.0
weibo,hgb_attributes,1.0,0.4,random,0,0.0,0.0,0.0,0.0,3260.0,5433.0
weibo,hgb_attributes,1.0,0.4,random,1,0.0,0.0,0.0,0.0,3264.0,5440.0
