dataset,model,label_fraction,removed,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,nonempty_mean,nonempty_std,n_calib_mean,n_calib_std,pool_size_mean,pool_size_std
tolokers,hgb_attributes,0.25,0.2,random,0.0008617142857142856,0.00194122957037491,3.248893239105252e-05,8.505748148075523e-05,0.0412,0.09750760654089163,0.0016,0.0038643671323171833,1240.1200000000001,14.21867316829056,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.4,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.28,10.71207003545274,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.4,random,0.0008662893793623845,0.0019798586938316095,2.4239485397341376e-05,5.669959199332662e-05,0.0528,0.1294061650600757,0.0012000000000000001,0.0026997942308422114,930.28,10.71207003545274,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.6,exposure,0.027340425531914892,0.057978560738922054,0.0010756065857885615,0.002304532592804526,1.98,4.180855840082931,0.04,0.08432740427115679,620.26,7.133052953991357,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.6,random,0.00025454545454545456,0.0008049434044064966,1.388888888888889e-05,4.392052305789416e-05,0.022000000000000002,0.06957010852370435,0.0004,0.0012649110640673518,620.26,7.133052953991357,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.8,exposure,0.018790834087206193,0.03839632136076294,0.0019537765753613228,0.004257753801095926,2.9592,6.226371670385392,0.0304,0.06344761618847473,310.41999999999996,3.626384792967607,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.8,random,0.0008579461099849448,0.0019909950048913453,5.661943814135206e-05,0.00011981104385549741,0.1136,0.25052620177893126,0.0012000000000000001,0.0026997942308422114,310.41999999999996,3.626384792967607,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.9,exposure,0.007789441760789988,0.008636353135093361,0.0015031469981567815,0.001591194552503563,2.4736000000000002,2.588549967324049,0.012,0.013333333333333334,155.44,1.8518459259164464,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.9,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.44,1.8518459259164464,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.97,exposure,0.0017941297828506016,0.002121339768113655,0.0010331785283100652,0.0012070085092604388,1.6600000000000001,1.9578936527696176,0.0028,0.0032930904093942583,47.08,0.5432413009990245,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.25,0.97,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.08,0.5432413009990245,1549.6799999999998,17.737393019018096
tolokers,hgb_attributes,0.5,0.0,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108.7200000000003,24.987143360803294,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.0,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108.7200000000003,24.987143360803294,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.05,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2953.7599999999998,23.68587014328252,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.05,random,0.00035999999999999997,0.0011384199576606165,1.4583333333333335e-05,4.611654921078887e-05,0.012,0.03794733192202055,0.0012000000000000001,0.0037947331922020553,2953.7599999999998,23.68587014328252,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.1,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2798.2400000000002,22.52658676122755,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.1,random,0.0014427972027972029,0.003910638638438893,5.3502626970227665e-05,0.00015726888815800763,0.046,0.1320101006236518,0.004399999999999999,0.012571572870744712,2798.2400000000002,22.52658676122755,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.2,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487.2799999999997,20.01581596860057,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.2,random,0.0007118881118881118,0.0022511878727632237,2.6388888888888885e-05,8.344899380999889e-05,0.024000000000000004,0.07589466384404112,0.002,0.00632455532033676,2487.2799999999997,20.01581596860057,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.4,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.58,14.978636638745051,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.4,random,0.0023979738562091503,0.0024900804043376506,4.502591246649403e-05,5.11352057267328e-05,0.0648,0.0691998715477292,0.004,0.0042163702135578395,1865.58,14.978636638745051,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.6,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.8,10.016430945645666,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.6,random,0.0004876521739130434,0.001056691606789253,1.7346668592335836e-05,3.660813887409369e-05,0.0284,0.06306116959834404,0.0008,0.0016865480854231355,1243.8,10.016430945645666,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.8,exposure,0.04609406166703585,0.07161308853209031,0.0020916095040185655,0.0034987384073362766,4.3452,6.956765544737327,0.0636,0.09798775433695785,622.1,4.980182950677833,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.8,random,0.0008068686868686869,0.0013101436096591944,3.0524263431542464e-05,5.100811083315484e-05,0.0536,0.08631106533927153,0.0012000000000000001,0.0019321835661585917,622.1,4.980182950677833,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.9,exposure,0.021997029062085203,0.03294149207450495,0.0018910946187124776,0.002653061263796944,3.3832,4.829861484096159,0.0324,0.0481645328247064,311.32,2.4983550143599973,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.9,random,0.0007815460897002479,0.0012594636678039354,6.705777327480152e-05,0.00010820180317269741,0.1116,0.18031527944131634,0.0012000000000000001,0.0019321835661585917,311.32,2.4983550143599973,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.97,exposure,0.007528400131206116,0.006230442050061571,0.0021870980099718586,0.0017470904996398668,3.5932000000000004,2.892526492724157,0.011600000000000001,0.009512564790259718,93.76,0.8099382692526624,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,0.5,0.97,random,0.0004816223223655781,0.0010154167340255154,0.0001723706896551724,0.0003651348286232385,0.25,0.5286031908088838,0.0008,0.0016865480854231355,93.76,0.8099382692526624,3108.7200000000003,24.987143360803294
tolokers,hgb_attributes,1.0,0.0,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6203.7,8.895067297228428,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.0,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6203.7,8.895067297228428,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.05,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5893.9,8.33266663999767,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.05,random,0.0001714285714285714,0.0005421047417431507,2.7491408934707903e-06,8.693546832078018e-06,0.0028000000000000004,0.008854377448471463,0.0004,0.0012649110640673518,5893.9,8.33266663999767,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.1,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5583.8,8.080154013933557,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.1,random,0.0001714285714285714,0.0005421047417431507,2.7491408934707903e-06,8.693546832078018e-06,0.0028000000000000004,0.008854377448471463,0.0004,0.0012649110640673518,5583.8,8.080154013933557,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.2,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4963.3,7.273238618387545,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.2,random,0.0014285714285714288,0.0037832426792459442,2.1327319587628867e-05,6.047826318916459e-05,0.0224,0.06162827633841827,0.0032,0.008804039476916896,4963.3,7.273238618387545,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.4,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3722.5,5.3593117302711395,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.4,random,0.0013850000000000002,0.002985897408373793,2.0906494428880585e-05,4.407551265265055e-05,0.030400000000000003,0.06680518941918609,0.0024000000000000002,0.005059644256269407,3722.5,5.3593117302711395,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.6,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2481.9,3.6347092196090474,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.6,random,0.002757530214883156,0.0044082011772098575,4.841641081502283e-05,7.633577408932623e-05,0.06720000000000001,0.10716218238414768,0.0048000000000000004,0.007495183638696105,2481.9,3.6347092196090474,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.8,exposure,0.03584334334334335,0.07976960937895058,0.0013094153311059098,0.0029811315213569612,1.9200000000000004,4.319670769347539,0.06000000000000001,0.1349897115421106,1241.1,1.728840330651971,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.8,random,0.0007762424242424243,0.0012792415873765144,2.1484599626818596e-05,3.6767797976421176e-05,0.0368,0.06377181543945919,0.0012000000000000001,0.0019321835661585917,1241.1,1.728840330651971,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.9,exposure,0.04879280462519534,0.059889614780586964,0.0030289460942823383,0.00405107480400699,4.68,5.971570573233738,0.0784,0.09881430395781103,620.7,0.9486832980505417,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.9,random,0.0005842424242424242,0.0018475367663044347,1.6637781629116117e-05,5.2613285160513766e-05,0.0356,0.1125770847019943,0.0008,0.0025298221281347035,620.7,0.9486832980505417,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.97,exposure,0.018287382639024137,0.013631444398125378,0.003285202437214703,0.0025257664788756705,5.458,4.228579693256616,0.028000000000000004,0.02065591117977289,186.7,0.4830458915396471,6203.7,8.895067297228428
tolokers,hgb_attributes,1.0,0.97,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.7,0.4830458915396471,6203.7,8.895067297228428
tolokers,hgb_graph_features,0.25,0.0,exposure,0.010305882352941175,0.021828678285548207,0.0010684970532200916,0.0022900545297686228,0.8400000000000001,1.810586154321915,0.04,0.0843274042711568,1549.6799999999998,17.737393019018096,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.0,random,0.010305882352941175,0.021828678285548207,0.0010684970532200916,0.0022900545297686228,0.8400000000000001,1.810586154321915,0.04,0.0843274042711568,1549.6799999999998,17.737393019018096,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.05,exposure,0.005600000000000001,0.017708754896942926,0.0006217616580310881,0.0019661830011409613,0.5,1.5811388300841898,0.02,0.06324555320336758,1472.66,16.884457020848803,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.05,random,0.007849729124676493,0.017284152799599654,0.0008724170244299838,0.0019015109918497208,0.6912,1.5354857935592314,0.029200000000000004,0.06101511652405857,1472.66,16.884457020848803,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.1,exposure,0.005600000000000001,0.017708754896942926,0.0006217616580310881,0.0019661830011409613,0.5,1.5811388300841898,0.02,0.06324555320336758,1395.1799999999998,15.921320436585782,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.1,random,0.008996856476856477,0.01728008386647058,0.0009258573541143843,0.001894109064048457,0.7512000000000001,1.5282045238339883,0.031200000000000006,0.060715731075232884,1395.1799999999998,15.921320436585782,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.2,exposure,0.005600000000000001,0.017708754896942926,0.0006217616580310881,0.0019661830011409613,0.5,1.5811388300841898,0.02,0.06324555320336758,1240.1200000000001,14.21867316829056,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.2,random,0.009784403435533872,0.017743869514757135,0.0009683676359128089,0.0018934087379032644,0.8019999999999999,1.5380128593596203,0.0324,0.06099763201232578,1240.1200000000001,14.21867316829056,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.4,exposure,0.00608695652173913,0.019248646627111874,0.0016551724137931034,0.005234114747864904,1.3800000000000001,4.363943171032364,0.02,0.06324555320336758,930.28,10.71207003545274,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.4,random,0.003681533772569791,0.005036673933332053,0.00041205880509438366,0.00038923021608865436,0.3744,0.3704517362476371,0.01,0.0118133634311129,930.28,10.71207003545274,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.6,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.26,7.133052953991357,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.6,random,0.0038688367014974626,0.004465161178499722,0.0006066007870499743,0.0005892917592448803,0.558,0.5606004717166129,0.010400000000000001,0.010864826019980463,620.26,7.133052953991357,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.8,exposure,0.001880441639536624,0.003484322914433372,0.0007828610358751444,0.0015280665805991252,0.8044,1.611536685554781,0.004399999999999999,0.007876829593462363,310.41999999999996,3.626384792967607,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.8,random,0.0018140869712332589,0.0024354017854395413,0.00045973108446967676,0.0005580580987805569,0.4516,0.5562939271044879,0.004399999999999999,0.005796550698475775,310.41999999999996,3.626384792967607,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.9,exposure,0.008167550206459921,0.007212626804577402,0.003961645558303096,0.00344464337830884,4.2116,3.619555012551804,0.018000000000000002,0.01602775370689508,155.44,1.8518459259164464,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.9,random,0.002321493267831775,0.0022424094898402616,0.0009941432772156886,0.0009718460468687178,1.0384,1.0170898791268264,0.005200000000000001,0.00500666222813829,155.44,1.8518459259164464,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.97,exposure,0.007463776747741541,0.006911101834404575,0.007034193564601008,0.006466647299046856,8.7352,8.017808578408442,0.014000000000000002,0.012961481396815721,47.08,0.5432413009990245,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.25,0.97,random,0.0008416299775682154,0.0020464925273555954,0.0008438522679734658,0.0020370042528359412,1.0316,2.5108748010736552,0.0016,0.0038643671323171833,47.08,0.5432413009990245,1549.6799999999998,17.737393019018096
tolokers,hgb_graph_features,0.5,0.0,exposure,0.023494949494949492,0.034741836516956934,0.0013119738477760036,0.0017586903482295785,1.1199999999999999,1.5554920621962545,0.08,0.10327955589886445,3108.7200000000003,24.987143360803294,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.0,random,0.023494949494949492,0.034741836516956934,0.0013119738477760036,0.0017586903482295785,1.1199999999999999,1.5554920621962545,0.08,0.10327955589886445,3108.7200000000003,24.987143360803294,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.05,exposure,0.02127272727272727,0.03553396957239768,0.0013513482061309767,0.0017986313346089833,1.12,1.5554920621962545,0.08,0.10327955589886445,2953.7599999999998,23.68587014328252,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.05,random,0.022241142262771556,0.03475790316402483,0.0011862354007832498,0.0017145459328542622,1.0524,1.560371978443317,0.066,0.09312834632317321,2953.7599999999998,23.68587014328252,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.1,exposure,0.02327272727272727,0.034757985255573,0.001346456606396693,0.0017932474763694708,1.1400000000000001,1.5664538862595916,0.08,0.10327955589886445,2798.2400000000002,22.52658676122755,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.1,random,0.022872446950456104,0.034510638176570525,0.001242550812434087,0.0017849730874275238,1.1008,1.6060084958956131,0.06720000000000001,0.09393709479102373,2798.2400000000002,22.52658676122755,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.2,exposure,0.030606060606060602,0.04278824123996389,0.0013795025834081871,0.0020351165928623417,1.2600000000000002,1.7639601910348077,0.08,0.10327955589886445,2487.2799999999997,20.01581596860057,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.2,random,0.027122571006146456,0.03901414428255877,0.0012819335676039084,0.0016138044205810903,1.142,1.4403496489085945,0.07560000000000001,0.09628568602514777,2487.2799999999997,20.01581596860057,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.4,exposure,0.04552813067150635,0.052570240275027116,0.0032814563458397777,0.003914913579246,2.84,3.334399829387925,0.14,0.16465452046971293,1865.58,14.978636638745051,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.4,random,0.014322796296345672,0.017873758274579283,0.0011605753097789482,0.001654051485855025,0.9444000000000001,1.2792920959134653,0.0508,0.06984554388076594,1865.58,14.978636638745051,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.6,exposure,0.028177629134150874,0.03782801448722004,0.006362375981933873,0.01145544151975705,6.2,12.13479844634155,0.08,0.10327955589886445,1243.8,10.016430945645666,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.6,random,0.011284421101632245,0.012904883176166478,0.0011182181832506137,0.0012480043117976212,0.9343999999999999,1.018186972569926,0.0368,0.04087052727822337,1243.8,10.016430945645666,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.8,exposure,0.005580262574595055,0.015325223078641656,0.0012912755275241651,0.003706342823470086,0.9991999999999999,2.828580986996837,0.022,0.06274463235121304,622.1,4.980182950677833,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.8,random,0.004205427749984842,0.0024906954208786226,0.0006830004405053203,0.00043064439400029267,0.6088,0.3791349217480353,0.012,0.007055336829505575,622.1,4.980182950677833,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.9,exposure,0.006485672428329968,0.009729498465994184,0.002366732055157187,0.003984882999276849,2.4164000000000003,4.098142430147808,0.0152,0.02253293885256278,311.32,2.4983550143599973,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.9,random,0.0017562089224235889,0.002069976511080584,0.00044234605686466313,0.0005307463312327533,0.42679999999999996,0.514621932425478,0.004399999999999999,0.005146735750831676,311.32,2.4983550143599973,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.97,exposure,0.008440228365279514,0.00834693837897806,0.0059703912107022415,0.005821458600194193,6.741200000000001,6.7726031233689366,0.017599999999999998,0.016991501143545588,93.76,0.8099382692526624,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,0.5,0.97,random,0.0013344403919583192,0.0020390049403185744,0.0007609491329441688,0.0011647651137166736,0.8392,1.2954879646938704,0.0028,0.004237399621885521,93.76,0.8099382692526624,3108.7200000000003,24.987143360803294
tolokers,hgb_graph_features,1.0,0.0,exposure,0.02633333333333333,0.04270050741306634,0.0007912676587297932,0.0018260779012006755,0.66,1.3922004964164547,0.08,0.13984117975602023,6203.7,8.895067297228428,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.0,random,0.02633333333333333,0.04270050741306634,0.0007912676587297932,0.0018260779012006755,0.66,1.3922004964164547,0.08,0.13984117975602023,6203.7,8.895067297228428,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.05,exposure,0.045,0.0493726069899864,0.0012406192458895811,0.0018564439661633025,1.04,1.4229859060752814,0.14,0.16465452046971293,5893.9,8.33266663999767,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.05,random,0.030490245310245308,0.04452379257902688,0.0009177043999188731,0.0018645378886094346,0.7732,1.4158230272334338,0.0932,0.1460112628836861,5893.9,8.33266663999767,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.1,exposure,0.0497047619047619,0.07005080328998506,0.0013180875821014407,0.0020757392312778246,1.1008,1.6430614244283275,0.1568,0.22029313803808478,5583.8,8.080154013933557,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.1,random,0.03234329004329004,0.04824207055082155,0.000978636240239725,0.0018952989343843953,0.8256,1.4531843348698443,0.0996,0.15381894118302422,5583.8,8.080154013933557,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.2,exposure,0.05053379953379953,0.061125452032910525,0.0021130711454589272,0.0022432747548861145,1.78,1.9764165103090545,0.18,0.17511900715418263,4963.3,7.273238618387545,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.2,random,0.028937250917297357,0.04735838623039898,0.0009874072859505812,0.0018547334954512537,0.8392,1.453076185201588,0.09,0.14865620292025042,4963.3,7.273238618387545,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.4,exposure,0.04464481217707024,0.06988604177112022,0.0032568252068109135,0.004646385458397067,2.7,3.9398251512246354,0.16,0.2270584848790187,3722.5,5.3593117302711395,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.4,random,0.014347548491277793,0.01859431851332751,0.0008151460439680709,0.0014861375624590622,0.6772,1.1615545904806484,0.0488,0.07251176149808772,3722.5,5.3593117302711395,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.6,exposure,0.158405831009788,0.10827397238052706,0.022550083203102,0.02144114341809705,20.7332,21.618592825004434,0.4800000000000001,0.3293090409394258,2481.9,3.6347092196090474,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.6,random,0.016750773364742674,0.020151149029544797,0.0010319520456285247,0.0016540839491661788,0.852,1.2671381578624765,0.05720000000000001,0.08191160547267469,2481.9,3.6347092196090474,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.8,exposure,0.023130501274426507,0.04968424612681189,0.006273830155979203,0.01722164600288763,6.159999999999999,16.619346156412615,0.06000000000000001,0.1349897115421106,1241.1,1.728840330651971,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.8,random,0.00989630337574381,0.008950938629800072,0.0009028808306248916,0.0008479881149199782,0.7732,0.7071395901800436,0.0304,0.028044409226954472,1241.1,1.728840330651971,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.9,exposure,0.009346093656092234,0.020481997446383016,0.0023071928063588326,0.0060667221777155654,1.9984000000000002,5.11149300215809,0.0312,0.07649662301914598,620.7,0.9486832980505417,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.9,random,0.006097105375142564,0.004650886261041701,0.0010089338675245197,0.0009309368043096119,0.8939999999999999,0.7872071589557039,0.017599999999999998,0.014630257839301549,620.7,0.9486832980505417,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.97,exposure,0.013895771079320376,0.020649332357882508,0.006425530101816189,0.009504622738214997,6.6164000000000005,9.805338310215399,0.032,0.04755347866700535,186.7,0.4830458915396471,6203.7,8.895067297228428
tolokers,hgb_graph_features,1.0,0.97,random,0.0026065601766620114,0.0020218366161288115,0.0009311560625001825,0.000712342493044266,0.9496,0.7172693899629189,0.006,0.0047140452079103175,186.7,0.4830458915396471,6203.7,8.895067297228428
weibo,hgb_attributes,0.25,0.0,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.1399999999999,18.827887118137614,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.0,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.1399999999999,18.827887118137614,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.05,exposure,0.283209875386515,0.15774262776832657,0.06851236430236429,0.03799151762110376,15.241999999999999,7.847572590015052,0.4444,0.26293691681128045,1287.8600000000001,17.878863995729123,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.05,random,0.00024444444444444443,0.0007730012058189371,3.58974358974359e-05,0.00011351765959578799,0.0072,0.02276839915321233,0.0004,0.0012649110640673518,1287.8600000000001,17.878863995729123,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.1,exposure,0.5769715896572332,0.07000628595067354,0.25475674325674325,0.06430215772024898,60.260000000000005,15.460070432497316,0.8800000000000001,0.10327955589886444,1220.06,16.85204900169574,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.1,random,0.0012141414141414143,0.0038394522702246392,0.0001897435897435897,0.0006000219150063078,0.0376,0.11890164002233107,0.002,0.00632455532033676,1220.06,16.85204900169574,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.2,exposure,0.5829476665353891,0.08599085124466882,0.2561928205128205,0.06759533878829792,61.01800000000001,16.802811114017004,0.8855999999999999,0.12905399386819968,1084.46,15.021480915305519,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.2,random,0.0031696969696969703,0.010023461916776139,0.00047692307692307693,0.0015081631917726115,0.09519999999999999,0.3010488332480297,0.005200000000000001,0.016443843832875574,1084.46,15.021480915305519,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.4,exposure,0.5068734026067431,0.08723288128378127,0.23552413253413254,0.06467651266071002,56.08919999999999,15.854083643584628,0.7628,0.11973377876680324,813.52,11.281922609988857,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.4,random,0.0004930370370370371,0.001040373890794777,0.00010141025641025641,0.0002154765524173874,0.020800000000000003,0.04389077351790466,0.0008,0.0016865480854231355,813.52,11.281922609988857,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.6,exposure,0.4279445495777298,0.09976071339733093,0.21306401265401265,0.0679306996624343,51.105599999999995,16.64882972997735,0.6412,0.14081729691735714,542.46,7.52421276797631,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.6,random,0.0007744749163879599,0.0016752426702564694,0.0002518814518814519,0.00064909355635291,0.054000000000000006,0.12588883985484972,0.0012000000000000001,0.0026997942308422114,542.46,7.52421276797631,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.8,exposure,0.26800470051159,0.10609539816220677,0.15952524975024973,0.07082111938511856,39.825599999999994,16.67303208577652,0.39320000000000005,0.15914270325717103,271.52,3.784412474582772,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.8,random,0.0012066046966731896,0.0021131241794830084,0.0003667948717948718,0.0006277469257515816,0.1172,0.20108196228293462,0.0016,0.002796823595120404,271.52,3.784412474582772,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.9,exposure,0.08216767769675293,0.0433880744841293,0.07221719780219779,0.04578151737740198,20.229999999999997,11.633971291008072,0.11479999999999999,0.06290875226159798,135.98,1.9378109069543157,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.9,random,0.00031172413793103447,0.0009857582775145567,0.0001641025641025641,0.0005189378724378879,0.057999999999999996,0.183412104289766,0.0004,0.0012649110640673518,135.98,1.9378109069543157,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.97,exposure,0.0016872194161874636,0.0017787616056598992,0.0019236413586413586,0.0020289839155524826,0.9704,1.0269907713531046,0.002,0.0021081851067789193,41.2,0.5656854249492368,1355.1399999999999,18.827887118137614
weibo,hgb_attributes,0.25,0.97,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,0.5656854249492368,1355.1399999999999,18.827887118137614
