dataset,model,label_fraction,removed,method,seed,fdp,power,discoveries,nonempty,n_calib,pool_size
weibo_gadbench,hgb_attributes,0.25,0.97,exposure,5,0.0024444444444444444,0.00392,2.016,0.004,37.8,1243.8
weibo_gadbench,hgb_attributes,0.25,0.97,exposure,6,0.0023949579831932773,0.003958549222797927,1.904,0.004,39.0,1274.0
weibo_gadbench,hgb_attributes,0.25,0.97,exposure,7,0.0,0.0,0.0,0.0,38.4,1265.8
weibo_gadbench,hgb_attributes,0.25,0.97,exposure,8,0.007404901960784313,0.01179381443298969,5.996,0.012,39.2,1284.6
weibo_gadbench,hgb_attributes,0.25,0.97,exposure,9,0.0024529058116232465,0.0039387755102040815,1.996,0.004,37.6,1234.8
weibo_gadbench,hgb_attributes,0.25,0.97,random,0,0.0,0.0,0.0,0.0,38.6,1265.2
weibo_gadbench,hgb_attributes,0.25,0.97,random,1,0.0,0.0,0.0,0.0,38.8,1276.0
weibo_gadbench,hgb_attributes,0.25,0.97,random,2,0.0,0.0,0.0,0.0,39.2,1287.0
weibo_gadbench,hgb_attributes,0.25,0.97,random,3,0.0,0.0,0.0,0.0,39.4,1292.0
weibo_gadbench,hgb_attributes,0.25,0.97,random,4,0.0,0.0,0.0,0.0,38.0,1255.8
weibo_gadbench,hgb_attributes,0.25,0.97,random,5,0.0,0.0,0.0,0.0,37.8,1243.8
weibo_gadbench,hgb_attributes,0.25,0.97,random,6,0.0,0.0,0.0,0.0,39.0,1274.0
weibo_gadbench,hgb_attributes,0.25,0.97,random,7,0.0,0.0,0.0,0.0,38.4,1265.8
weibo_gadbench,hgb_attributes,0.25,0.97,random,8,0.0024033264033264034,0.0039587628865979385,1.924,0.004,39.2,1284.6
weibo_gadbench,hgb_attributes,0.25,0.97,random,9,0.0,0.0,0.0,0.0,37.6,1234.8
weibo_gadbench,hgb_attributes,0.5,0.0,exposure,0,0.08789777852323744,0.6323232323232323,137.6,1.0,2569.4,2569.4
weibo_gadbench,hgb_attributes,0.5,0.0,exposure,1,0.07287231533390785,0.6317948717948718,133.2,1.0,2563.4,2563.4
weibo_gadbench,hgb_attributes,0.5,0.0,exposure,2,0.10159874945686094,0.6133333333333333,133.4,1.0,2576.6,2576.6
weibo_gadbench,hgb_attributes,0.5,0.0,exposure,3,0.1022576730155739,0.6747474747474748,149.0,1.0,2557.4,2557.4
weibo_gadbench,hgb_attributes,0.5,0.0,exposure,4,0.08423124905907461,0.676923076923077,144.2,1.0,2523.0,2523.0
weibo_gadbench,hgb_attributes,0.5,0.0,exposure,5,0.0989232347497002,0.7060000000000001,156.8,1.0,2494.6,2494.6
