dataset,model,label_fraction,removed,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,nonempty_mean,nonempty_std,n_calib_mean,n_calib_std,pool_size_mean,pool_size_std
tfinance,hgb_graph_features,0.5,0.6,random,0.09406006444846002,0.006446169925131258,0.7871248970850667,0.012271379825772333,352.7228,7.05394453558512,1.0,0.0,5071.5599999999995,12.647283414938272,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.8,exposure,0.11861501022270393,0.02732139390261429,0.7985855742060987,0.02351682978478502,368.91999999999996,21.270163725013695,1.0,0.0,2536.0,6.3266631541965115,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.8,random,0.09298053632881158,0.006691922365162688,0.7839174523701853,0.013001377748867256,351.2944,7.6227228031283705,1.0,0.0,2536.0,6.3266631541965115,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.9,exposure,0.11435046117357558,0.025564036423745266,0.7926972190730374,0.02489578674518745,365.204,20.838610744907577,1.0,0.0,1268.26,3.15249460304407,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.9,random,0.08821737504552017,0.00696294488281126,0.7756039399707546,0.013467404640691804,346.4752,7.95339062287273,1.0,0.0,1268.26,3.15249460304407,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.97,exposure,0.08597856160419813,0.01799505354253039,0.744128628180145,0.048493858744111176,335.3552,26.599002674703584,0.9783999999999999,0.04229841079231647,380.84000000000003,0.9879271228182712,12677.74,31.66674385955463
tfinance,hgb_graph_features,0.5,0.97,random,0.06404141295710909,0.005587313657971181,0.6979542983631342,0.025214640646816732,306.6708,10.669880857400004,0.9404,0.026696649810624404,380.84000000000003,0.9879271228182712,12677.74,31.66674385955463
tfinance,hgb_graph_features,1.0,0.0,exposure,0.09857464821037723,0.0074662532319203605,0.7915712403396788,0.01105859012238862,356.24,6.75198736175754,1.0,0.0,25349.6,5.641118880348489,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.0,random,0.09857464821037723,0.0074662532319203605,0.7915712403396788,0.01105859012238862,356.24,6.75198736175754,1.0,0.0,25349.6,5.641118880348489,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.05,exposure,0.18736275653492235,0.020520041885152246,0.8291209779825499,0.01378933084917868,414.30519999999996,15.776779116438489,1.0,0.0,24082.6,5.641118880348489,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.05,random,0.09841658480616522,0.007519908986580395,0.7916746328996299,0.011114251261816987,356.2348,6.747083531258348,1.0,0.0,24082.6,5.641118880348489,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.1,exposure,0.19666502867228788,0.022953586253991787,0.8320553254190463,0.01401149328273973,420.672,17.23597065570852,1.0,0.0,22815.1,5.1736511929836775,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.1,random,0.09818603176242983,0.0074253048019953544,0.791671468114143,0.01105822711125015,356.1472,6.6428657269785845,1.0,0.0,22815.1,5.1736511929836775,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.2,exposure,0.2025223842418864,0.025990455667720142,0.8336660587761022,0.015109931125135844,424.7,19.719195385883943,1.0,0.0,20280.2,4.709328803319572,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.2,random,0.09798505960611244,0.007111084127590987,0.7916025166217305,0.010966325728577657,356.0448,6.4526971587253765,1.0,0.0,20280.2,4.709328803319572,25349.6,5.641118880348489
