phase,dataset,model,label_fraction,design,scenario,method,seed,fdp,power,discoveries,true_discoveries,nonempty,reference_labels,training_labels,n_reference
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,pooled_stratum,3,0.07292821062726752,0.3618279569892473,72.9,67.3,1.0,2358.4,864.0,2212.58
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,pooled_stratum,4,0.06847176818510728,0.3139130434782609,62.18,57.76,1.0,2353.9,864.0,2221.76
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,pooled_stratum,5,0.05520501774030249,0.267741935483871,52.92,49.8,1.0,2364.16,864.0,2227.2
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,pooled_stratum,6,0.05466220649023264,0.35627659574468085,71.04,66.98,1.0,2363.98,864.0,2213.36
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,pooled_stratum,7,0.0786055172636208,0.3381818181818182,69.06,63.24,1.0,2353.92,864.0,2199.24
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,pooled_stratum,8,0.08795038819026885,0.30583783783783786,62.36,56.58,1.0,2359.2,864.0,2223.18
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,pooled_stratum,9,0.07002757696476375,0.32591397849462367,65.58,60.62,1.0,2362.24,864.0,2218.38
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,size_alpha,0,0.08009464372139054,0.31232432432432433,63.42,57.78,1.0,2358.52,864.0,2216.0
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,size_alpha,1,0.0573113886592028,0.2733333333333334,53.46,50.02,1.0,2355.56,864.0,2218.3
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,size_alpha,2,0.08726824246180052,0.2595628415300546,52.22,47.5,1.0,2368.02,864.0,2226.64
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,size_alpha,3,0.07292821062726752,0.3618279569892473,72.9,67.3,1.0,2358.4,864.0,2212.58
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,size_alpha,4,0.06847176818510728,0.3139130434782609,62.18,57.76,1.0,2353.9,864.0,2221.76
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,size_alpha,5,0.05520501774030249,0.267741935483871,52.92,49.8,1.0,2364.16,864.0,2227.2
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,size_alpha,6,0.05466220649023264,0.35627659574468085,71.04,66.98,1.0,2363.98,864.0,2213.36
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,size_alpha,7,0.0786055172636208,0.3381818181818182,69.06,63.24,1.0,2353.92,864.0,2199.24
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,size_alpha,8,0.08795038819026885,0.30583783783783786,62.36,56.58,1.0,2359.2,864.0,2223.18
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,size_alpha,9,0.07002757696476375,0.32591397849462367,65.58,60.62,1.0,2362.24,864.0,2218.38
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,uniform_counterfactual,0,0.10362339030599023,0.7748108108108108,160.34,143.34,1.0,2359.86,864.0,2137.42
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,uniform_counterfactual,1,0.09357997230916994,0.7793442622950819,157.68,142.62,1.0,2360.62,864.0,2138.74
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,uniform_counterfactual,2,0.10452924535985979,0.7638251366120218,156.28,139.78,1.0,2364.6,864.0,2141.58
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,uniform_counterfactual,3,0.07881164408145208,0.8205376344086021,166.32,152.62,1.0,2360.74,864.0,2134.32
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,uniform_counterfactual,4,0.07207503977913662,0.7539130434782609,149.68,138.72,1.0,2362.38,864.0,2137.44
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,uniform_counterfactual,5,0.06751832840603565,0.7588172043010752,151.58,141.14,1.0,2365.74,864.0,2141.8
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,uniform_counterfactual,6,0.07618183948006588,0.7585106382978724,154.52,142.6,1.0,2363.0,864.0,2136.2
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,uniform_counterfactual,7,0.10139739591741424,0.7925133689839572,165.14,148.2,1.0,2356.9,864.0,2127.66
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,uniform_counterfactual,8,0.09255846523274222,0.7761081081081082,158.38,143.58,1.0,2364.14,864.0,2140.04
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,uniform_counterfactual,9,0.08084822010758476,0.7954838709677419,161.36,147.96,1.0,2361.12,864.0,2132.38
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_bh,0,0.08545626403098058,0.32854054054054055,67.62,60.78,0.98,2358.52,864.0,2216.0
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_bh,1,0.057327194554414235,0.35704918032786886,71.04,65.34,1.0,2355.56,864.0,2218.3
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_bh,2,0.09130984306980995,0.36360655737704917,73.82,66.54,1.0,2368.02,864.0,2226.64
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_bh,3,0.08626764060939207,0.5458064516129032,114.34,101.52,1.0,2358.4,864.0,2212.58
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_bh,4,0.060005197268665975,0.3798913043478261,75.9,69.9,1.0,2353.9,864.0,2221.76
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_bh,5,0.06405896936695568,0.3440860215053763,70.5,64.0,1.0,2364.16,864.0,2227.2
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_bh,6,0.05752709374456948,0.3980851063829787,80.98,74.84,0.98,2363.98,864.0,2213.36
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_bh,7,0.08359306899402563,0.4657754010695187,97.2,87.1,1.0,2353.92,864.0,2199.24
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_bh,8,0.09433722103486288,0.3232432432432432,66.94,59.8,0.96,2359.2,864.0,2223.18
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_bh,9,0.06879785826431707,0.3494623655913978,70.98,65.0,0.96,2362.24,864.0,2218.38
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_by,0,0.0,0.0,0.0,0.0,0.0,2358.52,864.0,2216.0
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_by,1,0.004001111419838844,0.01180327868852459,2.4,2.16,0.04,2355.56,864.0,2218.3
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_by,2,0.0,0.0,0.0,0.0,0.0,2368.02,864.0,2226.64
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_by,3,0.005875757209895165,0.03225806451612903,6.38,6.0,0.1,2358.4,864.0,2212.58
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_by,4,0.0013114754098360656,0.006195652173913043,1.22,1.14,0.02,2353.9,864.0,2221.76
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_by,5,0.0,0.0,0.0,0.0,0.0,2364.16,864.0,2227.2
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_by,6,0.0018502824858757062,0.019893617021276594,3.86,3.74,0.06,2363.98,864.0,2213.36
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_by,7,0.000625,0.0066310160427807486,1.28,1.24,0.02,2353.92,864.0,2199.24
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_by,8,0.0,0.0,0.0,0.0,0.0,2359.2,864.0,2223.18
acquisition,amazon,hgb_attributes,0.0,exposure_80,severe,weighted_by,9,0.0,0.0,0.0,0.0,0.0,2362.24,864.0,2218.38
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,equal_alpha,0,0.05134755471692574,0.41924324324324325,82.22,77.56,0.9,1456.96,864.0,1318.12
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,equal_alpha,1,0.05420760757639016,0.5344262295081967,103.86,97.8,1.0,1353.24,864.0,1227.76
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,equal_alpha,2,0.05318989493141908,0.5534426229508197,107.8,101.28,1.0,1452.72,864.0,1317.1
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,equal_alpha,3,0.04865168432457342,0.5368817204301075,106.38,99.86,0.98,1453.82,864.0,1317.24
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,equal_alpha,4,0.05740657745054248,0.49630434782608696,96.96,91.32,1.0,1444.68,864.0,1318.64
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,equal_alpha,5,0.037867371143939316,0.4103225806451613,79.8,76.32,0.96,1378.26,864.0,1249.9
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,equal_alpha,6,0.031012562204280898,0.3942553191489362,76.92,74.12,1.0,1592.74,864.0,1441.7
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,equal_alpha,7,0.04396453040958146,0.40641711229946526,80.4,76.0,0.94,1394.4,864.0,1249.66
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,equal_alpha,8,0.04950912750425395,0.4091891891891892,80.7,75.7,0.86,1409.28,864.0,1278.64
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,equal_alpha,9,0.03977916298171593,0.3865591397849462,75.76,71.9,0.88,1480.5,864.0,1340.22
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_reference,0,0.08940554824287837,0.7589189189189188,154.78,140.4,1.0,1456.96,864.0,1318.12
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_reference,1,0.09566613696258232,0.7825136612021858,158.58,143.2,1.0,1353.24,864.0,1227.76
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_reference,2,0.08867731454991354,0.7533333333333333,151.48,137.86,1.0,1452.72,864.0,1317.1
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_reference,3,0.08630699269204074,0.826989247311828,168.92,153.82,1.0,1453.82,864.0,1317.24
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_reference,4,0.07410814199310992,0.7526086956521739,149.86,138.48,1.0,1444.68,864.0,1318.64
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_reference,5,0.08166866889680997,0.7750537634408602,157.24,144.16,1.0,1378.26,864.0,1249.9
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_reference,6,0.07302524999119644,0.7580851063829788,153.86,142.52,1.0,1592.74,864.0,1441.7
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_reference,7,0.09634961662443436,0.7866310160427807,163.3,147.1,1.0,1394.4,864.0,1249.66
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_reference,8,0.08076687511286681,0.7664864864864864,154.5,141.8,1.0,1409.28,864.0,1278.64
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_reference,9,0.08291661697259706,0.7809677419354838,159.0,145.26,1.0,1480.5,864.0,1340.22
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_stratum,0,0.09237430421004789,0.7431351351351352,152.54,137.48,1.0,1456.96,864.0,1318.12
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_stratum,1,0.08277810874233771,0.7451366120218579,149.36,136.36,1.0,1353.24,864.0,1227.76
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_stratum,2,0.08586913101134284,0.7449180327868852,149.52,136.32,1.0,1452.72,864.0,1317.1
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_stratum,3,0.0798859411291773,0.7721505376344087,157.28,143.62,1.0,1453.82,864.0,1317.24
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_stratum,4,0.07488964788947385,0.7304347826086957,145.9,134.4,1.0,1444.68,864.0,1318.64
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_stratum,5,0.06773516329230456,0.7064516129032258,141.64,131.4,1.0,1378.26,864.0,1249.9
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_stratum,6,0.06494026222192983,0.6711702127659575,135.72,126.18,1.0,1592.74,864.0,1441.7
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_stratum,7,0.08584921184887452,0.7423529411764705,152.74,138.82,1.0,1394.4,864.0,1249.66
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_stratum,8,0.0837775376808042,0.7348108108108109,149.26,135.94,0.98,1409.28,864.0,1278.64
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,pooled_stratum,9,0.0710182483370665,0.6850537634408602,138.84,127.42,0.92,1480.5,864.0,1340.22
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,size_alpha,0,0.04455772038915168,0.42605405405405405,83.08,78.82,0.9,1456.96,864.0,1318.12
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,size_alpha,1,0.05593182716513672,0.5743169398907103,111.84,105.1,1.0,1353.24,864.0,1227.76
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,size_alpha,2,0.05321840815782127,0.5821857923497268,113.36,106.54,1.0,1452.72,864.0,1317.1
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,size_alpha,3,0.04335936188615733,0.5480645161290323,108.36,101.94,0.96,1453.82,864.0,1317.24
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,size_alpha,4,0.04808108646742786,0.5169565217391304,100.62,95.12,1.0,1444.68,864.0,1318.64
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,size_alpha,5,0.03299743854790969,0.44064516129032255,85.44,81.96,0.9,1378.26,864.0,1249.9
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,size_alpha,6,0.029200560161618306,0.431063829787234,83.94,81.04,1.0,1592.74,864.0,1441.7
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,size_alpha,7,0.032332683629776565,0.4011764705882353,78.66,75.02,0.86,1394.4,864.0,1249.66
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,size_alpha,8,0.044845096686082275,0.38,74.86,70.3,0.78,1409.28,864.0,1278.64
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,size_alpha,9,0.03789542050092348,0.3302150537634409,64.66,61.42,0.86,1480.5,864.0,1340.22
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,uniform_counterfactual,0,0.104907876636221,0.7751351351351352,160.84,143.4,1.0,1460.24,864.0,1322.3
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,uniform_counterfactual,1,0.08725856075785929,0.7762841530054645,155.96,142.06,1.0,1351.88,864.0,1226.14
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,uniform_counterfactual,2,0.10209986039306042,0.7614207650273224,155.48,139.34,1.0,1447.98,864.0,1311.16
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,uniform_counterfactual,3,0.08130839982691425,0.8201075268817205,166.76,152.54,1.0,1454.26,864.0,1315.26
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,uniform_counterfactual,4,0.07594781705763196,0.7542391304347826,150.5,138.78,1.0,1447.8,864.0,1309.72
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,uniform_counterfactual,5,0.06707995877363712,0.7520430107526882,150.24,139.88,1.0,1380.74,864.0,1251.06
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,uniform_counterfactual,6,0.07219907829713716,0.755531914893617,153.32,142.04,1.0,1586.58,864.0,1435.5
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,uniform_counterfactual,7,0.09575282243713834,0.7819251336898395,162.4,146.22,1.0,1404.7,864.0,1265.42
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,uniform_counterfactual,8,0.09246577145976835,0.7721081081081081,157.68,142.84,1.0,1415.28,864.0,1283.84
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,uniform_counterfactual,9,0.08313366642775699,0.7704301075268818,157.14,143.3,1.0,1480.64,864.0,1337.54
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_bh,0,0.10145171939839535,0.7628108108108108,157.78,141.12,1.0,1456.96,864.0,1318.12
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_bh,1,0.08532331677263791,0.7677595628415301,154.18,140.5,1.0,1353.24,864.0,1227.76
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_bh,2,0.10109384338186407,0.7557377049180327,154.36,138.3,1.0,1452.72,864.0,1317.1
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_bh,3,0.08078838335771979,0.7929032258064517,161.7,147.48,1.0,1453.82,864.0,1317.24
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_bh,4,0.07514163157069141,0.7393478260869566,147.74,136.04,1.0,1444.68,864.0,1318.64
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_bh,5,0.06364821334300715,0.7236559139784946,144.42,134.6,0.98,1378.26,864.0,1249.9
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_bh,6,0.06834789934757639,0.7125531914893617,144.64,133.96,0.96,1592.74,864.0,1441.7
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_bh,7,0.09166768957243314,0.7722994652406417,159.9,144.42,1.0,1394.4,864.0,1249.66
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_bh,8,0.09015197034086322,0.7634594594594595,155.68,141.24,1.0,1409.28,864.0,1278.64
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_bh,9,0.07784817156857647,0.7348387096774194,149.56,136.68,0.96,1480.5,864.0,1340.22
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_by,0,0.0,0.0,0.0,0.0,0.0,1456.96,864.0,1318.12
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_by,1,0.0,0.0,0.0,0.0,0.0,1353.24,864.0,1227.76
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_by,2,0.0,0.0,0.0,0.0,0.0,1452.72,864.0,1317.1
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_by,3,0.0,0.0,0.0,0.0,0.0,1453.82,864.0,1317.24
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_by,4,0.0,0.0,0.0,0.0,0.0,1444.68,864.0,1318.64
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_by,5,0.0,0.0,0.0,0.0,0.0,1378.26,864.0,1249.9
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_by,6,0.0016250000000000001,0.012659574468085107,2.48,2.38,0.04,1592.74,864.0,1441.7
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_by,7,0.0,0.0,0.0,0.0,0.0,1394.4,864.0,1249.66
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_by,8,0.0,0.0,0.0,0.0,0.0,1409.28,864.0,1278.64
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_by,9,0.0,0.0,0.0,0.0,0.0,1480.5,864.0,1340.22
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,equal_alpha,0,0.04081304104276459,0.6228108108108108,120.46,115.22,1.0,2914.34,864.0,2640.02
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,equal_alpha,1,0.046094678894561356,0.7072131147540983,135.88,129.42,1.0,2917.14,864.0,2642.92
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,equal_alpha,2,0.06471650307794503,0.7037158469945355,137.88,128.78,1.0,2920.02,864.0,2644.44
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,equal_alpha,3,0.04581258214701126,0.6831182795698925,134.06,127.06,1.0,2911.98,864.0,2633.38
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,equal_alpha,4,0.04351344484667535,0.6623913043478261,127.52,121.88,1.0,2913.2,864.0,2637.28
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,equal_alpha,5,0.04064012039383763,0.6237634408602151,121.16,116.02,1.0,2921.38,864.0,2645.1
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,equal_alpha,6,0.034489947117907406,0.5765957446808511,112.46,108.4,1.0,2916.62,864.0,2636.14
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,equal_alpha,7,0.03531215699784146,0.607807486631016,118.16,113.66,1.0,2910.9,864.0,2628.12
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,equal_alpha,8,0.04070150789097247,0.6123243243243244,118.54,113.28,1.0,2913.64,864.0,2635.88
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,equal_alpha,9,0.04921605597412532,0.5466666666666666,107.8,101.68,0.96,2913.68,864.0,2632.18
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,pooled_reference,0,0.10224012563796782,0.7777297297297298,160.58,143.88,1.0,2914.34,864.0,2640.02
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,pooled_reference,1,0.09461016488332305,0.778360655737705,157.64,142.44,1.0,2917.14,864.0,2642.92
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,pooled_reference,2,0.10716698138983202,0.7659016393442623,157.14,140.16,1.0,2920.02,864.0,2644.44
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,pooled_reference,3,0.07795825018948264,0.8227956989247311,166.52,153.04,1.0,2911.98,864.0,2633.38
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,pooled_reference,4,0.07314948751179769,0.7563043478260869,150.3,139.16,1.0,2913.2,864.0,2637.28
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,pooled_reference,5,0.0699515891012921,0.7641935483870967,152.96,142.14,1.0,2921.38,864.0,2645.1
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,pooled_reference,6,0.07910956634277445,0.7602127659574468,155.3,142.92,1.0,2916.62,864.0,2636.14
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,pooled_reference,7,0.10059761822989444,0.7937967914438502,165.2,148.44,1.0,2910.9,864.0,2628.12
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,pooled_reference,8,0.09584527569221292,0.7775135135135135,159.2,143.84,1.0,2913.64,864.0,2635.88
